id,sentence,created_at,ave_sentiment,user_username
12,@ProDanielSamba thanks for your question. You can reach us here:https://t.co/ovd9KEXonX,2021-09-14T08:55:35.000Z,0.146423007,bhp
13,Today we released our FY21 Annual Report. We are proud to showcase our strong performance and the economic contributions we have made across the regions we operate in. Discover more: https://t.co/2Hj0UwNOb9,2021-09-14T00:15:00.000Z,0.149161674,bhp
14,"The commodities we produce, such as copper are essential to modern life. Learn more: https://t.co/O9dVlPknz2",2021-09-13T00:01:00.000Z,0.445339501,bhp
15,"The future belongs to those who create it. We are committed to supporting programs that encourage students to study science, technology, engineering and mathematics. Discover more: https://t.co/ec0tGswh0m",2021-09-10T01:42:03.000Z,0.282300659,bhp
16,Join our page and learn more about the commodities we produce that are essential for modern living. Click here: https://t.co/8py9DELzK5,2021-09-09T02:16:06.000Z,0.382486804,bhp
17,The world uses 20 times more iron (in the form of steel) than all other metals put together. Find out more.,2021-09-08T11:00:01.000Z,0,bhp
18,Learn more about our collaboration with @CaterpillarInc to develop and deploy zero-emissions mining trucks across our operations.,2021-09-08T09:03:08.000Z,0.362981481,bhp
19,"The past 18 months have thrown unprecedented challenges at all Australians and we are determined to keep playing our part in supporting regional communities and the national economy through jobs, skills, supplier opportunities and social investments: https://t.co/34Tlzd4SS0",2021-09-08T00:19:04.000Z,0.355756237,bhp
20,"BHP hosted the Beneficial Ownership Transparency Forum in London, together with @EITIorg, @OpenOwnership and @thebteamhq. We are proud to be a signatory to the Statement of Companies on beneficial ownership transparency. https://t.co/SHPGpN416H",2021-09-07T23:28:56.000Z,0.263549651,bhp
21,RT @EITIorg: Kicking off the Beneficial Ownership Transparency Forum in London that brings together industry leaders and supporters of corp…,2021-09-07T13:55:38.000Z,0.424852916,bhp
22,"RT @EITIorg: This week, governments, business and civil society will unite demonstrating support and commitment for beneficial ownership tr…",2021-09-07T00:43:18.000Z,0.802955069,bhp
23,"Mike Henry, Chief Executive Officer answered questions from shareholders about our 2021 financial year performance and intended changes to our portfolio and corporate structure. Watch the replay of the question and answer session here: https://t.co/k5pMyyGiDq",2021-09-06T04:00:00.000Z,0.01706752,bhp
24,"Nickel - it’s in our smartphones, solar panels and in wind turbines. Discover more about nickel: https://t.co/uTjApt1s4o",2021-09-06T00:00:00.000Z,0,bhp
25,@hughmoore Hi Hugh. Thanks for your comment. They are all here: https://t.co/aHxq0j5e6v - The BHP Team,2021-09-03T07:37:20.000Z,0.146473856,bhp
26,Watch the replay of our recent Shareholder Q&amp;A session with our CEO and CFO. Mike and David answered questions around our 2021 financial year performance and intended changes to our portfolio and corporate structure. Watch more: https://t.co/k5pMyyGiDq,2021-09-03T04:00:00.000Z,0.016801704,bhp
27,"Mike Henry, CEO and David Lamont, CFO, answered questions from shareholders about our 2021 financial year performance and intended changes to our portfolio and corporate structure. Watch the replay of the question and answer session here: https://t.co/k5pMyyoHeQ",2021-09-02T07:03:42.000Z,0.01637059,bhp
28,"Don’t forget, BHP’s CEO and CFO will be hosting a shareholder Q&amp;A via a webcast at 10.00am AEST today. If you haven’t already, there’s still time to register: https://t.co/QzTNfFfuUf",2021-09-01T21:00:00.000Z,-0.000488826,bhp
29,"Hear our CEO, Mike Henry, share his thoughts on the importance of the commodities we produce to modern life. Learn more: https://t.co/SAscsG1ySP",2021-09-01T09:33:38.000Z,0.455667008,bhp
30,"Tomorrow, BHP’s CEO and CFO will be hosting a shareholder Q&amp;A via a webcast at 10.00am AEST. If you haven’t already, there’s still time to register:  https://t.co/QzTNfFx5LN",2021-09-01T05:40:48.000Z,0.054568633,bhp
31,"Geraldine Slattery, Presidenta de BHP Petróleo sostuvo la semana pasada una productiva reunión con la titular de la @SENER_mx, @rocionahle para hablar de la importancia de México para BHP y de la reciente inversión aprobada para continuar el desarrollo de Trion. https://t.co/ralli2eJx6",2021-08-31T23:55:59.000Z,-0.020114265,bhp
32,"Our Olympic Dam Asset President spoke at the recent Copper to the World Conference in Adelaide, Australia, about sourcing the copper required for our future. Learn more: https://t.co/MX8ZJGrymB",2021-08-31T07:39:38.000Z,0.322134421,bhp
33,"We have a goal to achieve net zero operational greenhouse gas emissions by 2050 and are collaborating with @CaterpillarInc, to develop and deploy zero-emissions mining trucks across our operations. Discover more: 
https://t.co/q7zeEb4FsI",2021-08-31T04:00:01.000Z,0.111464548,bhp
34,"We have a goal to achieve net zero operational greenhouse gas emissions by 2050 and are collaborating with @CaterpillarInc, to develop and deploy zero-emissions mining trucks at across our operations. Discover more: https://t.co/q7zeEb4FsI",2021-08-31T00:11:28.000Z,0.109591061,bhp
35,We have a long standing commitment to playing our part in addressing climate change. We have a plan and we are taking action. Learn more: https://t.co/srBfyJJp3Q,2021-08-31T00:00:01.000Z,0.253744265,bhp
36,"Geraldine Slattery, BHP President Petroleum, held a productive meeting last week with Mexico Energy Secretary, @rocionahle where they discussed the importance of Mexico for BHP and the recent investment approval for the development of Trion. @SENER_mx https://t.co/wyL929jvPL",2021-08-30T23:24:33.000Z,0.184475649,bhp
37,"Over the past year, BHP has made great strides in our decarbonisation efforts to help support the transition to a low carbon future. Discover more: https://t.co/VZGAVdZpbN",2021-08-30T00:30:00.000Z,0.113783465,bhp
38,"Join our shareholder Q&amp;A on Thursday, 2 September at 10:00am AEST with our CEO and CFO. Register and send in your questions: https://t.co/QzTNfFfuUf",2021-08-27T09:00:01.000Z,0.033087094,bhp
39,The world’s need for our future-facing commodities becomes clearer when you look at what they’re used to create: technologies for a greener future and products that improve lives and livelihoods. Discover more: https://t.co/ec0tGswh0m,2021-08-27T07:00:00.000Z,0.204232364,bhp
40,"Hear from BHP’s CEO and CFO about our recent full year results, intended portfolio and corporate structure changes, global outlook and more. Submit your questions and join our shareholder Q&amp;A session at 10.00am AEST on Thursday 2 September. Register Now: https://t.co/QzTNfFfuUf",2021-08-25T01:00:01.000Z,0.050851507,bhp
41,"BHP is proud to play an active role in a business-led recovery in Australia from COVID-19 through jobs and training. Hear from our Chief Technical Officer, Laura Tyler, to learn more: https://t.co/yphJmDokvh",2021-08-24T01:00:04.000Z,0.36593296,bhp
42,"A simpler, more efficient corporate structure will help support long term value for shareholders. Find out more about BHP’s unification proposal: https://t.co/xteOptXEyJ",2021-08-23T08:32:02.000Z,0.458044194,bhp
43,"Under our proposal to transition to a simpler corporate structure, BHP Group Plc shareholders will have their shares exchanged for shares in the unified BHP Group Limited on a one-for-one basis. Find out more: https://t.co/xteOptXEyJ",2021-08-23T08:28:16.000Z,0.042746309,bhp
44,We’re proposing a simpler and more agile corporate structure to position our company and all of its stakeholders for the future. Learn more about unification: https://t.co/xteOptXEyJ,2021-08-23T07:58:21.000Z,0.602500403,bhp
45,"This August, our Escondida and Spence operations began operating with renewable energy as the first renewable energy contract tendered in 2019 came into force. We have a plan and we're taking action. Learn more: https://t.co/A2QmC44Y3g",2021-08-23T01:33:42.000Z,0.1477599,bhp
46,Find out more about the proposed changes to our corporate structure: https://t.co/fObYgmlWDl,2021-08-20T07:54:12.000Z,0,bhp
47,"We have maintained our focus on becoming safer, lower cost, more reliable and more productive. Discover more: https://t.co/ZVht3a2Jtt",2021-08-19T23:00:00.000Z,0.591761539,bhp
48,Find out more about more about the proposed merger of our Petroleum business with Woodside: https://t.co/C6PK1OPzEC,2021-08-19T06:12:21.000Z,0,bhp
49,"@SirNavarAlbion Hi Sir Navan Albion, BHP accepts the science on climate change and is committed to playing our part to reduce emissions. You can find more information here: https://t.co/wzqCtc0yoK - The BHP Team",2021-08-19T03:22:50.000Z,0.261444602,bhp
50,Our commitment to safety is unwavering and we continue to seek to improve every day. Learn more about our safety performance: https://t.co/ZVht39L8BV,2021-08-18T23:00:00.000Z,0.900458605,bhp
51,We have approved a US$5.7 billion investment in Jansen Stage 1 in Canada. The project will deliver 4.35 million tonnes of potash per year with initial production targeted for 2027. Discover more: https://t.co/t4ZRTSPSVn,2021-08-18T08:45:02.000Z,0.111028759,bhp
52,We have delivered very strong operational and financial results this year to bring our total returns to shareholders to over US$15 billion for the full year and over US$38 billion in the past three years. Discover more: https://t.co/ZVht3a2Jtt,2021-08-18T01:38:47.000Z,0.124521063,bhp
53,We have approved a US$5.7 billion investment in Jansen Stage 1 in Canada. The project will deliver 4.35 million tonnes of potash per year with initial production targeted for 2027. Discover more: https://t.co/L5J3YIa097,2021-08-17T14:50:24.000Z,0.111028759,bhp
54,Find out more about the proposed changes to our corporate structure: https://t.co/Jdz4dGcHz1 https://t.co/rIfvPqbkoh,2021-08-17T09:24:41.000Z,0,bhp
55,"We’ve released our results for the full year ended 30 June 2021. With a strong foundation of safety and performance, we're reshaping our portfolio to provide the essential commodities the world needs to decarbonise and sustainably grow. Discover more: https://t.co/D0501qkLcv",2021-08-17T08:05:29.000Z,0.330224114,bhp
56,We’re releasing our financial results for the full year ended 30 June 2021 at 5pm (AEST) Tuesday 17 August: https://t.co/hON8wO58Gi,2021-08-16T06:57:24.000Z,0.052128604,bhp
57,"We have a plan, and we’re taking action. We will be a net-zero company by 2050. BHP Ventures is helping us do this. Learn more: https://t.co/qdVcbeEMjS",2021-08-13T00:00:01.000Z,0.224443797,bhp
58,"We have a plan, and we’re taking action. We will be a net-zero company by 2050. Partnering with REDD+ is helping us achieve this goal. Learn more:  https://t.co/qdVcbeEMjS",2021-08-11T00:00:01.000Z,0.305595351,bhp
59,"We’re partnering with @aims_gov_au to jointly fund the AU$27 million Australian Coral Reef Resilience Initiative – a new, world-first approach to promote coral reef resilience and recovery. Find out more: https://t.co/9s2QAxcFN8",2021-08-10T01:07:04.000Z,0.184312239,bhp
60,@Nschotte Hi Norbert. Thanks for your comment. For an overview please see here: https://t.co/FOXyPUqdGq and see here for more info: https://t.co/qdVcbeEMjS - The BHP Team,2021-08-10T00:51:13.000Z,0.179525017,bhp
61,"@Craig_Harvey Hi Craig, Thanks for your comment. We are committed to addressing climate change. Please see this link for more information: https://t.co/FOXyPUqdGq - The BHP Team",2021-08-10T00:48:16.000Z,0.3582042,bhp
62,"Did you know that we have reduced our Scope 1 and Scope 2 emissions by over 50 per cent, and look to reduce it by 30 per cent by 2030? Mike, our CEO explains how.  Learn more: https://t.co/kYXUfZY9sM",2021-08-09T00:00:01.000Z,0.265737187,bhp
63,"Mike Henry, our CEO, highlights our long standing commitment to  addressing climate change. We have a plan and we’re taking action. Learn more: https://t.co/kYXUfZY9sM",2021-08-08T09:00:00.000Z,0.255425741,bhp
64,"@flangeworthy Hi Matt, BHP accepts the science on climate change and is committed to playing our part to reduce emissions. You can find more information here: https://t.co/wzqCtc0yoK - The BHP Team",2021-08-08T03:16:59.000Z,0.241558466,bhp
65,"Hear our CEO, Mike Henry, share his thoughts on the importance of the commodities we produce to modern life. Learn more: https://t.co/kYXUfZGyBe",2021-08-07T09:00:01.000Z,0.477471356,bhp
66,We believe the world can both decarbonise and achieve the higher living standards that people aspire to. Learn more: https://t.co/kYXUfZY9sM,2021-08-06T09:00:00.000Z,0.454036139,bhp
67,"We are investing up to US$35 million to help address the challenge of reducing greenhouse gas emissions facing the global steel industry. It’s part of a five-year partnership with world leading steel producer, China Baowu. Discover more here: https://t.co/qdVcbeEMjS",2021-08-06T00:00:01.000Z,0.143463606,bhp
68,"We have a plan, and we’re taking action. We will be a net-zero company by 2050. Being one of the founders of IETA (International Emissions Trading Association) helps us influence the right decisions to address climate change in our industry. Learn more: https://t.co/qdVcbenaVi",2021-08-04T00:00:01.000Z,0.26035102,bhp
69,"RT @KomatsuMining: Big news announced today as @RioTinto, @bhp, @CodelcoChile and Boliden join us as founding members of the Komatsu Greenh…",2021-08-03T23:40:22.000Z,0.109108945,bhp
70,Welcome to Nickel West. Find out how they’re positioned for a very different future – one where electric cars take pole position. Watch more: https://t.co/4MnO2e6xAb,2021-08-03T05:50:36.000Z,0.122061547,bhp
71,We are accelerating our push to become a net-zero operator by 2050 as a founding member of the Komatsu GHG Alliance (@KomatsuMining). Learn more: https://t.co/AZXCXLYhE2,2021-08-03T03:29:05.000Z,0.320796736,bhp
72,We are entering into an alliance with @KomatsuMining as a founding member of the Komatsu GHG Alliance. BHP looks forward to supporting Komatsu to accelerate the development of zero-emissions trucks. Discover more: https://t.co/AZXCXLYhE2,2021-08-03T00:42:09.000Z,0.176160531,bhp
73,@mattbee7676 thanks for your question. You can read our climate change report here: https://t.co/nmnuh1OLLk,2021-08-02T01:06:05.000Z,0.146423007,bhp
74,"Our five-year collaboration with leading steel producer, JFE, represents our shared commitment to explore opportunities to reduce steelmaking emissions and support a transition to a low carbon future. We have a plan and we're taking action. Learn more: https://t.co/qdVcbeEMjS",2021-08-02T00:00:00.000Z,0.438971601,bhp
75,"Our Chief Technical Officer, Laura Tyler, highlights how we apply innovative thinking and technology to keep our workforce safe. Learn more: https://t.co/wJzbDp09gB",2021-07-29T04:20:22.000Z,0.426990041,bhp
76,The health and safety of our people will always be our number one priority. That's why we're sharing our game changing technology to keep operators safe. Learn more: https://t.co/wJzbDp09gB,2021-07-29T02:26:23.000Z,0.387936148,bhp
77,"We have a plan and we're tacking action. Our three-year partnership with one of the world's largest steelmakers, China HBIS Group to explore technologies and pathways to mitigate emissions across the steel industry. Learn more: https://t.co/qdVcbenaVi",2021-07-26T00:00:00.000Z,0.277719598,bhp
78,Learn about our nickel performance for the year ended 30 June 2021 in our Operational Review: https://t.co/yiY1tRnIQy,2021-07-23T01:41:08.000Z,0.275298881,bhp
79,The collaboration with Tesla will strengthen the sustainability of the battery value chain through end-to-end raw materials traceability using blockchain. Find out more:  https://t.co/4011PbPUyz,2021-07-22T04:00:00.000Z,0.174511075,bhp
80,We will supply @Tesla high quality and sustainable nickel. Discover more: https://t.co/4011PbPUyz,2021-07-22T01:00:01.000Z,0.363790887,bhp
81,Learn more about our iron ore performance for the year ended 30 June 2021 in our Operational Review:  https://t.co/yiY1tR67Z0,2021-07-21T09:00:00.000Z,0.460513547,bhp
82,Learn more about our metallurgical coal performance for the year ended 30 June 2021 in our Operational Review:  https://t.co/yiY1tRnIQy,2021-07-21T07:00:00.000Z,0.471350643,bhp
83,Learn about our nickel performance for the year ended 30 June 2021 in our Operational Review: https://t.co/yiY1tRnIQy,2021-07-21T01:30:00.000Z,0.275298881,bhp
84,Learn more about our copper performance for the year ended 30 June 2021 in our Operational Review:  https://t.co/yiY1tRnIQy,2021-07-21T00:00:00.000Z,0.482990683,bhp
85,"Discover more about our performance for the year ended 30 June 2021 in our Operational Review, released today: https://t.co/yiY1tRnIQy",2021-07-20T04:00:00.000Z,0.157116881,bhp
86,"Learn about our performance for the year ended 30 June 2021 in our Operational Review, released today: https://t.co/yiY1tR67Z0",2021-07-20T01:00:01.000Z,0.261861468,bhp
87,Hemos publicado nuestra Revisión Operativa para el trimestre finalizado el 30 de junio de 2021. Descubra más: https://t.co/yiY1tRnIQy,2021-07-19T23:07:41.000Z,0,bhp
88,"The commodities we produce are essential for modern life. Not only are they in products like smartphones, they also power them. Find out more in our Operational Review for the year ended 30 June 2021: https://t.co/yiY1tRnIQy",2021-07-19T22:52:36.000Z,0.151406618,bhp
89,"Learn about our performance for the year ended 30 June 2021 in our Operational Review, released tomorrow. https://t.co/SCU9ERslmy",2021-07-19T06:00:00.000Z,0.169074725,bhp
90,"@Mat51224512 BHP is one of Australia’s biggest corporate tax payers. For more information about our contributions, head here: https://t.co/UAVveRjQuN - The BHP Team",2021-07-19T02:03:17.000Z,0.055262682,bhp
91,"BHP and five other partners signed a Memorandum of Cooperation, earlier this year, to establish and set up Maritime Decarbonisation Centre in Singapore which will look at ways to decrease emissions in the shipping industry. Learn more: https://t.co/qdVcbenaVi",2021-07-19T00:00:01.000Z,0.19674603,bhp
92,"@GoodKnievil Hi Andrew. BHP is proud to make strong contributions to the communities we operate in. For more information about our contributions, head here: https://t.co/XnATACazR2 - The BHP Team",2021-07-17T13:57:18.000Z,0.188024909,bhp
93,"Our CEO, Mike Henry highlights the essential nature of the commodities we produce in making the transition to cleaner energy at the recent Bank of America Merrill Lynch Conference. Learn more: https://t.co/srBfyJJp3Q",2021-07-16T07:24:31.000Z,0.374266857,bhp
94,"@born2_ride_rbl Hi @born2_ride_rbl. Thanks for your comment. For more information, please see here: https://t.co/4z2ettEe4O - The BHP Team",2021-07-16T01:01:13.000Z,0.262696468,bhp
95,"@joshuaamartin71 Hi Joshua. BHP is proud to make strong contributions to the communities we operate in. For more information about our contributions, head here: https://t.co/UAVveR2f6d The BHP Team",2021-07-16T00:11:51.000Z,0.184043503,bhp
96,@LobbyForClimate BHP accepts the science on climate change and is committed to playing our part to reduce emissions. You can find more information here: https://t.co/wzqCtc0yoK - The BHP Team,2021-07-16T00:03:13.000Z,0.249420516,bhp
97,"The commodities we produce, such as iron ore are essential to modern life. Learn more: https://t.co/kJgEWatCHk",2021-07-14T00:00:01.000Z,0.460348828,bhp
98,"Escondida y Spence firmaron un acuerdo con la Asociación de Industriales de Antofagasta para fomentar el desarrollo de proveedores locales y  de nuevas tecnologías para la industria minera. Desde Antofagasta, seguimos trabajando juntos por construir un mundo mejor. https://t.co/39CbANemBZ",2021-07-13T12:30:26.000Z,-0.022285288,bhp
99,"We are committed to addressing climate change and will be a net-zero company by 2050. The GHG Protocol Corporate Accounting and Reporting Standard classifies GHG emissions into three ‘scopes’. Here is more about Scope 1, 2 and 3. More: https://t.co/xfMkv9o4hS",2021-07-13T04:00:00.000Z,0.05929037,bhp
100,"@Pablo_iturrieta Hola Pablo. Si, temos uma página no Facebook chamada BHP Chile. Veja aqui: https://t.co/vRb4rdrn0n - BHP Team",2021-07-13T02:30:49.000Z,0,bhp
101,"@joshuaamartin71 Hi Joshua. BHP is proud to make strong contributions to the communities we operate in. For more information about our contributions, head here: https://t.co/Bvts9CjKZg
approach/our contributions/ The BHP Team",2021-07-12T07:45:46.000Z,0.18070859,bhp
102,@eu_bike Hi. Thanks for your comment. We have set a medium-term target to reduce operational GHG emissions (Scope 1 and Scope 2 from our operated assets) by at least 30 per cent from FY2020 levels(6) by FY2030. See more here: https://t.co/kEptliC105 - The BHP Team,2021-07-12T07:45:16.000Z,0.128880812,bhp
103,"@partha_90 Hi Partha, Thanks for your comment. For more information  see here: https://t.co/PSFjawJpa4 . Also, keep on the look out for our Annual Report in September. - The BHP Team",2021-07-12T07:41:02.000Z,0.153135224,bhp
104,"We have a plan, and we’re taking action. We will be a net-zero company by 2050. The formation of the Green Hydrogen Consortium is one way we are working towards achieve this goal. Learn more: Learn more: https://t.co/qdVcbenaVi",2021-07-12T00:00:00.000Z,0.366527492,bhp
105,"Matt Currie, VP, Tailings Taskforce at BHP highlights the progress that we have made in this area and that technology and collaboration is imperative to take it further. Read more: https://t.co/fCFgxAHex3",2021-07-08T07:31:04.000Z,0.08765627,bhp
106,"The commodities we produce, such as copper are essential to modern life. Learn more:  Learn more: https://t.co/Cp8LCrhrcV",2021-07-08T04:00:00.000Z,0.653205081,bhp
107,"The commodities we produce, such as nickel are essential to modern life. Learn more:  https://t.co/Gm61EM0fYH",2021-07-07T04:00:00.000Z,0.427763522,bhp
108,We are pleased to see the launch of the Australian Industry Energy Transition Initiative @ETC_energy Phase One Highlights Report. Read more here. https://t.co/D7pJEhI1qC,2021-07-06T02:44:18.000Z,0.070963858,bhp
109,"We have a plan, and we’re taking action. We will be a net-zero company by 2050. Learn more:  https://t.co/qdVcbenaVi",2021-07-05T00:00:00.000Z,0.236963082,bhp
110,"The commodities we produce, such as nickel are essential to modern life. Learn more: https://t.co/AuKFoBeOKk",2021-07-02T00:00:00.000Z,0.46714385,bhp
111,Rashpal Bhatti shared with the @CEOMagazineASIA (July 2021 issue) the role of BHP's Maritime and Supply Chain Excellence as one of the largest dry bulk charterers in the world. Read more: https://t.co/pBDiKpnzX6,2021-07-01T05:00:01.000Z,0.056718763,bhp
112,"BHP’s Vital Resources Fund, designed to help regional communities through the coronavirus pandemic, has now delivered A$50 million to hundreds of businesses, and families across Australia with a focus on the regions where we operate. Discover more: https://t.co/iE9Esohy8F",2021-07-01T01:40:53.000Z,0.02273693,bhp
113,We are committed to addressing climate change and will be a net-zero company by 2050. The GHG Protocol Corporate Accounting and Reporting Standard classifies corporate greenhouse gas (GHG) emissions into three ‘scopes’. Here is more about Scope 3. More: https://t.co/qdVcbeEMjS,2021-06-28T00:00:00.000Z,0.05929037,bhp
114,"Our CCO Vandita Pant joined Ian Bailey, MD, Kmart Group and Zoe McKenzie, Principal, Trade and Investment Advisory in a discussion at @ceda_news “Conversations for the future” forum, about “future proofing” our trading relationships. #SoN2021 

Learn more: https://t.co/1PKoMt31lY",2021-06-24T08:45:00.000Z,0.394008893,bhp
115,"Meet Fiona, Vice President Sustainability and Climate Change. The materials we provide are essential to modern life and we constantly evolving so we can continue to deliver them sustainably into the future. Discover more: https://t.co/w5FU6TiUJO",2021-06-23T08:14:53.000Z,0.235361621,bhp
116,"Demand for potash is expected to increase with future trends like population growth, decarbonisation and changing human diets. Learn more in our potash market briefing: https://t.co/M4lY9Y0j0x",2021-06-21T04:00:01.000Z,0.303754331,bhp
117,We are committed to addressing climate change and will be a net-zero company by 2050. The GHG Protocol Corporate Accounting and Reporting Standard classifies corporate greenhouse gas (GHG) emissions into three ‘scopes’. Here is more about Scope 2. More: https://t.co/qdVcbeEMjS,2021-06-21T00:00:01.000Z,0.05929037,bhp
118,"Our CEO, Mike Henry, spoke at the Legal and General Investment Management Sustainability Summit about BHP’s long standing commitment to playing our part in addressing climate change. We have a plan and we are taking action. More: https://t.co/1PKoMt31lY #LGIMConference @LGIM",2021-06-18T05:00:00.000Z,0.199550623,bhp
119,"Edgar Basto, President Minerals Australia spoke at the recent Minerals Week and highlighted the role that BHP plays in building a better, clearer future for Australians. Learn more: https://t.co/x0987OinaC",2021-06-17T05:35:00.000Z,0.438833135,bhp
120,We are committed to addressing climate change and will be a net-zero company by 2050. The GHG Protocol Corporate Accounting and Reporting Standard classifies corporate greenhouse gas (GHG) emissions into three ‘scopes’. Here's more on Scope 1. Learn more: https://t.co/qdVcbenaVi,2021-06-16T00:37:55.000Z,0.235217319,bhp
121,Copper is essential to modern living. Discover more: https://t.co/ebZ2oRRoB0,2021-06-14T00:00:01.000Z,0.267330614,bhp
122,"Meet Fiona, Vice President Sustainability and Climate Change. At BHP we are committed to achieving net-zero operational emissions by 2050. Discover more: https://t.co/Ok8bYGgjFZ",2021-06-11T06:11:19.000Z,0.113365603,bhp
123,"The safety of our operations, our workforce and the communities we operate in, is our highest priority. Edgar, President, Minerals Australia, BHP shared at The Australian Competitive Advantage Forum, how innovation helps keep us safe. Learn more: https://t.co/WwuzlkMHOI",2021-06-07T00:00:01.000Z,0.650910749,bhp
124,Nickel is essential to modern living. Discover more: https://t.co/AuKFoBeOKk,2021-06-04T00:00:01.000Z,0.267330614,bhp
125,Nickel is essential. Learn more: https://t.co/AuKFoBeOKk,2021-06-03T09:00:00.000Z,0.46714385,bhp
126,"The future of transportation is electric. And we’re going to need copper to make that happen. Find out more about the commodities we produce and the essential part they play in modern living, produced for BHP by BBC StoryWorks: https://t.co/e8Am7xCMcD",2021-06-02T00:00:00.000Z,0.108798049,bhp
127,"A sustainable, green economy will need copper in the engine to drive it. Find out more about the commodities we produce and the essential part they play in modern living, produced for BHP by BBC StoryWorks:https://t.co/0Sw8YafXV4",2021-06-02T00:00:00.000Z,0.252064391,bhp
128,"The commodities we produce, such as copper are essential to modern life. Learn more: https://t.co/ebZ2oRRoB0",2021-06-01T09:00:00.000Z,0.445339501,bhp
129,"We’re committed to playing our part in addressing climate change. We have a plan, and we’re taking action. Learn more: https://t.co/WD4ooxHqlQ",2021-05-31T09:00:00.000Z,0.35598697,bhp
130,RT @CSART_world: Proud to work with @BrainMind_Usyd to put advanced decision support tools in the hands of communities-empowering self-dete…,2021-05-29T02:25:08.000Z,0.469157432,bhp
131,"Brandon Craig, Asset President for our Western Australian Iron Ore Operations, spoke at the Austmine Conference in Perth this week on the Mining Equipment, Technology and Services (METS) sector in delivering value to our business. More here: https://t.co/Fko6eFyvEx https://t.co/fXB8mPXWZt",2021-05-28T04:13:00.000Z,0.055342695,bhp
132,"The commodities we produce, such as copper are essential to modern life. Learn more: https://t.co/ebZ2oRRoB0",2021-05-28T00:00:00.000Z,0.445339501,bhp
133,"@JoRobb5 Hi Jo. Thanks for your comment.  The commodities we produce are essential for modern living - its in our smart phones, televisions, washing machines and more. See more here:  https://t.co/rlJ0cJVlsz - The BHP Team",2021-05-27T23:52:27.000Z,0.226369244,bhp
134,"Junto al Ministerio de Ciencia lanzamos una iniciativa que permitirá la secuenciación genómica para seguir avanzando en investigación sobre el COVID-19 y su comportamiento en el país. Con el apoyo de BHP, seguimos desarrollando iniciativas para enfrentar la pandemia. https://t.co/7y76GhdPvB",2021-05-27T14:00:12.000Z,-0.035236133,bhp
135,"Brandon Craig, Asset President for our Western Australian Iron Ore Operations, spoke at the Austmine Conference in Perth on the Mining Equipment, Technology and Services (METS) sector in delivering value to our business. More here: https://t.co/PuX2jByFxH https://t.co/YDduOutoxy",2021-05-27T04:08:02.000Z,0.056995078,bhp
