sentence,created_at,ave_sentiment,user_username
"RT @PLNTBurger: Enjoy this video from our Earth Day PLNT panel last week! 
Many thanks to Tracye McQuirter of @byanygreens, @ChadFrischmann…",2020-04-28T20:37:30.000Z,0.210072304,ProjectDrawdown
RT @NycStormChaser: The Thunderbirds and the Blue Angels flying behind the freedom tower in New York City. #blueangels #Thunderbirds https:…,2020-04-28T20:35:45.000Z,0.218374819,ProjectDrawdown
"""If we’re already growing rice, why not see how much emissions can be reduced?” @ProjectDrawdown Senior Fellow Mamta Mehra, PhD on how to sustainably improve production of the fourth largest crop in the world. @CivilEats #SRI #rice https://t.co/JlctMKDchV",2020-04-28T13:05:05.000Z,0.144813385,ProjectDrawdown
RT @KHayhoe: I'll be talking with @NMNH director Kirk Johnson and flimmaker Adam Paul Smith at 1E and @ProjectDrawdown's @GlobalEcoGuy at 4…,2020-04-24T17:34:26.000Z,0.054554473,ProjectDrawdown
"Be sure to tune in today at 4:50pm EDT as @ProjectDrawdown Exec Director @GlobalEcoGuy joins @KHayhoe to talk about #climatesolutions.  Watch the @EarthOptimism livestream:
https://t.co/xNQaZWuCHH",2020-04-24T14:05:06.000Z,0.079312462,ProjectDrawdown
"""Bring your full self to bear for the climate crisis no matter what you do or where you work. You don’t need #climate in your title to contribute,"" @jabeckx.
#EarthDay @SantaClaraUniv #climatesolutions https://t.co/dahknokexI",2020-04-23T18:22:02.000Z,0.166148539,ProjectDrawdown
"RT @EcoverBE: On #worldbookday, we recommend the 'Drawdown review 2020' with the latest research and analysis of climate solutions and acti…",2020-04-23T15:27:51.000Z,0.223606798,ProjectDrawdown
"RT @WeDontHaveTime0: ""Nearly 1/4 of the total greenhouse gas emissions are from food production, agriculture, and land use,"" says Mamta Meh…",2020-04-23T15:19:53.000Z,0.111803399,ProjectDrawdown
RT @CrystalChissell: Thank you @WeDontHaveTime0 for connecting people around the world on #EarthDay. https://t.co/RHYnIcomhI,2020-04-22T22:11:45.000Z,0.075673079,ProjectDrawdown
"RT @PLNTBurger: Earth day PSA:
Join us for a LIVE Earth Day Panel this Wednesday at 2pm April 22nd (Earth Day 2020) on Facebook! @chefspike…",2020-04-22T17:23:50.000Z,0.028445866,ProjectDrawdown
RT @FoodCloud: In honour of #EarthDay2020 we wanted to share @ProjectDrawdown's report on the solutions to reaching the point when levels o…,2020-04-22T16:56:50.000Z,0.213200716,ProjectDrawdown
"""Shout it from the rooftops: We have solutions. And they’re almost never just climate solutions,"" @DrKWilkinson tells @people.  #EarthDay #EarthDay2020 
https://t.co/W81bzngpA0",2020-04-22T16:35:14.000Z,0.051764425,ProjectDrawdown
RT @WeDontHaveTime0: We have talked about the problem of climate change for long. We are all aware. Now let's focus all of our attention on…,2020-04-22T14:26:51.000Z,0.032658791,ProjectDrawdown
"RT @future500: New approaches to addressing the #climatecrisis are desperately needed.

Join us and @earthxorg tomorrow (April 21, 10am PDT…",2020-04-22T00:14:59.000Z,0.089420876,ProjectDrawdown
"When women are more educated, they generally have fewer children, and also add to the economic and cultural success of their communities. @tatertatiana via @VanityFair #climatesolutions 
https://t.co/NvxY8l8WhJ",2020-04-21T23:20:04.000Z,0.215230325,ProjectDrawdown
"Reducing #foodwaste is one of the top solutions to solving the #climatecrisis.
#climatesolutions #EarthDay #EarthDay2020
https://t.co/zULTJXjwAC",2020-04-21T22:09:12.000Z,0.362309972,ProjectDrawdown
"RT @AndreaLearned: #eBikes “are the most environmentally sound means of motorized transport in the world today.” @ProjectDrawdown 
https://…",2020-04-21T21:36:30.000Z,0,ProjectDrawdown
@CiderCwood Please check the event links for details. We don't post times because they often change.,2020-04-21T21:28:19.000Z,0.192929252,ProjectDrawdown
"The Global @CoolingPrize just released the third video episode showcasing their Finalists' breakthrough hybrid cooling technology, using environmentally friendly natural #refrigerant based technology used in present domestic air conditioners. https://t.co/rFSXEfww2J",2020-04-21T02:30:05.000Z,0.2735948,ProjectDrawdown
"Reducing #foodwaste continues to dominate our list of #Drawdown solutions to the #climatecrisis.
@eacrunden via @WasteDive
 https://t.co/svQCFfaKmL",2020-04-20T20:30:08.000Z,0.136211541,ProjectDrawdown
"Urbanists see a chance to save city dwellers not just from the sweep of a pandemic, but from the auto-centric culture that has dominated urban life for decades.
Walkable cities and bike infrastructure are #Drawdown solutions to the #climatecrisis.
https://t.co/80Z8aJ3VEy",2020-04-20T14:49:55.000Z,0.086001287,ProjectDrawdown
RT @_compostcrew: Kicking off #EarthDay week with a fabulous read from @BioCycleMag. Part V of a series with strong connections to @Project…,2020-04-20T14:11:43.000Z,0.246094055,ProjectDrawdown
"Join the livestream of Virtual #EarthDay2020 as it kicks off at 4:00pm Eastern today.  @ChadFrischmann and a stellar lineup of speakers will get the week started. Check it out:
https://t.co/jdDxYOcmFu https://t.co/HTNbniMjfy",2020-04-19T20:30:05.000Z,0.074545033,ProjectDrawdown
"Reducing food waste is a top #Drawdown solution to stopping global warming.  Here are some tips for reducing #foodwaste while spending more time at home.
@eefandrews @AskUmbra via @grist https://t.co/57mlw1OrDl",2020-04-17T23:20:03.000Z,0.087780504,ProjectDrawdown
"The #EarthDay50 virtual kickoff with @ChadFrischmann mentioned earlier today is hosted by the Earth Day Initiative.
RSVP to participate Sunday Aprl 19 online: https://t.co/GTc1TKFS9B  @EarthDayNewYork @sciencemarchnyc @MarchForScience #ClimateAction https://t.co/t961FfxLRS",2020-04-17T21:23:00.000Z,0,ProjectDrawdown
"RT @tialeenelson: On the eve of the first #EarthDay , April 22, 1970, U.S. Sen. Gaylord Nelson – my father – delivered a call to action tha…",2020-04-17T15:36:04.000Z,0.041132655,ProjectDrawdown
"RT @tiptonje: **Eco website tweet of the day**

Did you know we already have the solutions to tackle climate change? Check out the top 80 o…",2020-04-17T14:11:53.000Z,0.251557647,ProjectDrawdown
"In the new issue of @AccelerateNA, @mgarrywriter talks with @ChadFrischmann about our latest research - how #refrigerant management and alternative refrigerants are projected to reduce more than 100Gt of CO2e #emissions by 2050. #climate 
https://t.co/UoQ7qsHV6I",2020-04-16T14:54:50.000Z,0.019292925,ProjectDrawdown
"RT @jabeckx: Now this is a headline

https://t.co/iO2S3un92l",2020-04-16T14:10:33.000Z,0,ProjectDrawdown
"PEOPLE’s Earth Day special issue will be on newsstands nationwide this Friday with messages from climate activists and experts, including @ProjectDrawdown's @GlobalEcoGuy.  @people #EarthDay2020 #EarthDay https://t.co/o3e6d50Th9",2020-04-15T21:43:06.000Z,0.045513386,ProjectDrawdown
"Join our #EarthDay webinar on April 22 9am PT as @ProjectDrawdown Executive Director Dr. Jonathan Foley presents Drawdown 101: An Introduction to the Science of Climate Solutions.
Free! Register here: https://t.co/eZKEXPtNEd https://t.co/BLmdrsZ3XI",2020-04-15T14:46:01.000Z,0.247126745,ProjectDrawdown
"Is the renewable energy industry uniquely placed to lead #Australia’s recovery from the COVID-19 crisis?
https://t.co/WPrsrH45Gi via @SmartEnergyTV",2020-04-15T02:10:02.000Z,-0.034105396,ProjectDrawdown
"LEDs transfer 80 percent of their energy use into creating light—rather than heat, like older technologies. #LED streetlights, as shown in this bus terminal, can save up to 70 percent of energy while significantly reducing maintenance costs.
https://t.co/SO7ANVBnCr",2020-04-14T21:09:46.000Z,0.095441909,ProjectDrawdown
"Eating local, seasonal foods, staying informed, and using your voice to amplify the rights of others are just a few ways to have a say in how your diet affects the earth and the #climatecrisis.
https://t.co/rRcGlm2ifR",2020-04-13T20:28:40.000Z,0.032283239,ProjectDrawdown
"RT @melvalny: An invitation to imagine future(s), emphasizing 3 mindsets: stubborn optimism, endless abundance and radical regeneration. To…",2020-04-12T20:44:12.000Z,0.066174188,ProjectDrawdown
Refrigerant management is still one of the most effective #Drawdown solutions to the #climatecrisis. @ChadFrischmann talks with @hydrocarbons21. https://t.co/ElTynoHZ99,2020-04-09T22:06:41.000Z,0.357540634,ProjectDrawdown
"Well done, @ClimateWorksAus. We've been sharing your new report here @ProjectDrawdown. Lots of important info presented in a beautiful format.
Decarbonisation Futures: Solutions, actions and benchmarks for a net zero emissions #Australia.
https://t.co/uGspQNsGGZ",2020-04-09T00:28:53.000Z,0.287438137,ProjectDrawdown
"Compared to corn and other annuals, perennial bioenergy crops can prevent erosion, produce more stable yields, be less vulnerable to pests, and support pollinators &amp; biodiversity.
Perennial biomass production is a solution to the #climatecrisis https://t.co/UkLlx10z11",2020-04-08T16:45:49.000Z,0.251300302,ProjectDrawdown
"Thank you @Jack, we appreciate your support.  Your #startsmall sounds fantastic and is much needed. https://t.co/VB3ukCZBwx",2020-04-07T20:49:01.000Z,0.293767241,ProjectDrawdown
"Since the March 25 lockdown that forced 1.3 billion Indians to stay home, air quality in New Delhi, usually the worst in the world, has dropped to ""satisfactory"" levels. What can we learn from this event in order to achieve #drawdown?
https://t.co/KMkBlaH6yM",2020-04-07T03:10:02.000Z,0.292151609,ProjectDrawdown
"As electric bikes grow more effective and affordable, they are increasingly drawing people out of more polluting modes of transportation, such as driving solo. 
https://t.co/vmay4z3vvi",2020-04-07T02:56:20.000Z,0.481195104,ProjectDrawdown
"RT @docsforclimate: We've got quite the lineup of speakers for tomorrow's webinar on the U.S. Call to Action on Climate, Health, and Equity…",2020-04-07T00:58:13.000Z,0.241161565,ProjectDrawdown
"""Individuals are getting better at reducing, reusing and recycling their waste — so should factories,"" writes @remylemoigne via @GreenBiz.
https://t.co/5RummLltVc",2020-04-06T16:35:03.000Z,0.006430975,ProjectDrawdown
"The rise of young farmers in #PuertoRico has done more than just bring food security to communities. It's playing a transformational role in addressing underlying social issues that have historically fallen under the radar.
https://t.co/9ZSqsWIm5U  via @CivilEats",2020-04-06T13:35:04.000Z,-0.053943336,ProjectDrawdown
"Conservation scientist Koh Lian Pin explains how Asia's cities, even those sited away from coastal areas, can benefit from nature-based solutions such as the restoration of mangroves and coral reefs:
https://t.co/2uJsBHdloS via @ecobusinesscom",2020-04-06T02:11:44.000Z,0.402777519,ProjectDrawdown
RT @LightSolar: Huge #opportunity to lean into #sustainable #just #climatesolutions - @DrKWilkinson - check revised @ProjectDrawdown report…,2020-04-03T18:06:21.000Z,0.975991803,ProjectDrawdown
Thank you @eat_the_change!  We greatly appreciate your support. ~The Project Drawdown Team https://t.co/89hnwF67dT,2020-04-03T14:22:29.000Z,0.457862109,ProjectDrawdown
"Our friends @OutriderFdn have released a trailer of their new #EarthDayFilm, which will premiere April 15. 
Take a look: https://t.co/Ns3BZ8kVht #EarthDay #EarthDay2020",2020-04-02T15:23:58.000Z,0.197253846,ProjectDrawdown
"Innovation is helping existing climate solutions scale up to meet the challenge of reducing emissions and stopping #globalwarming, via @WIPO.
https://t.co/pdsUF5C0Jk",2020-04-02T12:45:03.000Z,0.215727749,ProjectDrawdown
"Developments around the world are using urban design to create #netzero energy districts that optimize operational energy and carbon, and effectively map water, transportation, and other resources, writes @VOlgyay.  (corrected: @RockyMtnInst)
https://t.co/d0r8rksc9K",2020-04-02T01:18:33.000Z,0.1367974,ProjectDrawdown
"@rmi @VOlgyay Ah, my apologies! Will do. (you must get that alot)",2020-04-02T01:09:24.000Z,0,ProjectDrawdown
RT @deepseadawn: .@ProjectDrawdown is currently searching for a Senior Fellow and Research Analyst to support the further development of ou…,2020-04-01T22:39:04.000Z,0.257147817,ProjectDrawdown
@JoongWu @leanahosea Thanks!,2020-04-01T16:42:05.000Z,0.346410162,ProjectDrawdown
"Reducing #foodwaste has many financial benefits in addition to stopping #globalwarming, as shown in this #infographic from @GlobalLF.
https://t.co/QDeFb6nNVp  #climatesolutions",2020-04-01T16:27:41.000Z,0.122474487,ProjectDrawdown
RT @AspireSust: Have you read the @ProjectDrawdown Review - Climate Solutions for a New Decade? #ReduceSources #SupportSinks #ImproveSociet…,2020-03-31T18:42:28.000Z,0.189593048,ProjectDrawdown
"What does increased woody biomass use look like for the global forest ecosystem?
Researchers compared timber harvesting and management in more than 200 managed and natural forest ecosystems across 16 world regions:
https://t.co/g1qG5qZi2v via @physorg_com",2020-03-30T14:30:10.000Z,0.367350149,ProjectDrawdown
"Engineers Australia @EngAustralia hosted the Engineering Responses to Climate Change Roundtable in Sydney in late February 2020.
These 10 key insights came from that discussion. https://t.co/g0fHS5rSVt
via @create_digital_  #Australia #engineering #climate",2020-03-29T22:05:02.000Z,0.087296957,ProjectDrawdown
"How can we continue to work on big issues like climate change and feeding the world while we #StayAtHomeAndStaySafe?
The good news is that there is much that we can do from our couch and kitchens. https://t.co/lVKujl9VK8
via @kathyjpollard @thrive",2020-03-28T16:42:40.000Z,0.209073801,ProjectDrawdown
"""A woman who controls her finances, controls her destiny.""
Our research continues to show that educating and empowering women and girls will help solve the #climatecrisis. 
https://t.co/gnbwgYczxE",2020-03-27T13:15:16.000Z,0.127339175,ProjectDrawdown
"In this new interactive infographic, @CarbonBrief mapped the past, present and future of all the world’s coal-fired power stations, showing the plants operating in each year between 2000 and 2019, and the location of planned new capacity.
https://t.co/H0o1lz7qub",2020-03-26T18:15:04.000Z,0.121108878,ProjectDrawdown
New article by @dana1981 at @CC_Yale takes a look at our recent #climate solutions research results and the financial benefits if we #ActOnClimate now: https://t.co/X9IhxFFSqv,2020-03-26T15:56:44.000Z,0.465564174,ProjectDrawdown
"Applications are now being accepted for the @techstars @nature_org #Sustainability Accelerator, deadline May 10. 
""$120K in funding, ongoing mentorship, and 2 huge networks at your side.""
https://t.co/0ugsDzGd3b
https://t.co/ZeEzxtXPTD",2020-03-25T23:01:18.000Z,0.234880708,ProjectDrawdown
"RT @tsloane4: In a sign of the times, Zoom is now worth more than four airlines combined — United, Delta, American and JetBlue. @ProjectDra…",2020-03-25T22:13:30.000Z,0.261766612,ProjectDrawdown
"Climate [virtual] Reality Event tonight from  7-8pm PDT: @GlobalEcoGuy will discuss ""What's New in Project Drawdown.""
Join on Zoom, no registration required.
https://t.co/MEdWR1npJM
Or dial 669-900-6833 (Meeting ID: 327 115 6653)
Busy tonight? You'll be able to watch it later. https://t.co/5rNg0c2Ocb",2020-03-25T16:23:13.000Z,0.0950655,ProjectDrawdown
"In Ambikapur, India, bring in a kilogram of plastic trash — about two pounds worth — and you get a free hot meal. https://t.co/EroqB765HJ",2020-03-25T02:05:02.000Z,0.05953926,ProjectDrawdown
"What effect does a dramatic decrease in air travel have on #globalwarming?  @ProjectDrawdown Senior Fellow Dr. Ryan Allard, our expert on transportation solutions, explains in his new #TEDxMIT talk:  https://t.co/yyhxpr0OoG",2020-03-24T19:24:48.000Z,0.251736575,ProjectDrawdown
"New Podcast: Talking Drawdown with @ChadFrischmann of @ProjectDrawdown @AJK_Kuhlmann or #Dena, and host @PPchef.  #BETD2020 #climate @greensofa_betd
https://t.co/KmZBxjQ7e7",2020-03-23T17:39:10.000Z,0.112716484,ProjectDrawdown
"Tropical forests are beautiful, complex systems that are essential to solving #climatechange. Data from multiple fields including botany, plant ecology and geology will give a more accurate idea of how tropical forests act as #carbonsinks.
https://t.co/eKgPVpOys4",2020-03-23T15:26:45.000Z,0.355012377,ProjectDrawdown
"Celebrate the life-giving and life-sustaining resource of water today, #WorldWaterDay, with this #Water4Climate animation from @IWMI_  :
https://t.co/Datp40XVbZ",2020-03-22T16:32:51.000Z,0.204124145,ProjectDrawdown
"Have you downloaded our latest research results? The Drawdown Review includes updates to our list of the most effective #climate solutions.
Download your free copy from our website: https://t.co/1wEq1s37gr #DrawdownReview #Drawdown2020 https://t.co/rL60B3h0TO",2020-03-22T09:05:04.000Z,0.275494261,ProjectDrawdown
"Researchers working on sprawling tea estates to small tea gardens in Assam, India, are unraveling the carbon #sequestration and climate change mitigation potential in tea bushes grown under the canopy of shade plants.
via @MongabayIndia https://t.co/zhJAJY9d1D",2020-03-21T03:05:02.000Z,-0.00949918,ProjectDrawdown
"RT @RobertKennedyJr: .@ProjectDrawdown: We have all the solutions we need to avoid catastrophic warming, right now. And, not only are they…",2020-03-20T16:03:04.000Z,0.040926475,ProjectDrawdown
"The Upcycled Food Association, created late last year as a nonprofit industry association, has surpassed 60 member businesses across 4 continents, some in startup mode, and some among the biggest companies in the world. 
https://t.co/5fJaOxWkEA via @Waste360",2020-03-20T13:10:04.000Z,-0.139834857,ProjectDrawdown
RT @CleanNergyPhoto: Thrilled to announce that @ProjectDrawdown has selected three of my renewable energy photos for their beautiful new we…,2020-03-19T23:02:58.000Z,0.458393935,ProjectDrawdown
"We love your photographs, Joan, and are happy to include them on our new website!  @CleanNergyPhoto https://t.co/fIzvufy895",2020-03-19T23:02:15.000Z,0.408597253,ProjectDrawdown
"In this new interview with @Grist, @ProjectDrawdown Executive Director Dr. Jonathan Foley @GlobalEcoGuy explains why we don’t need technological breakthroughs or political miracles to bring the world to net-zero carbon emissions. https://t.co/uzx5OnFcJB.",2020-03-19T18:05:06.000Z,0.227980313,ProjectDrawdown
"Fellowship job opportunities with @ProjectDrawdown!
Our Oceans Research project has openings for a
Senior Research Fellow (12 months, PhD required):
https://t.co/tU4EhRIJiz 
and
Research Fellow (3 months, master's or above req.): 
https://t.co/WZUHQJFN2t https://t.co/ZmPvKZ5fQW",2020-03-19T16:48:14.000Z,0.468251831,ProjectDrawdown
"RT @Connect4Climate: Professor @KHayhoe is not only one of the world’s top climate scientists 👩‍🔬, she’s also one of the field’s best commu…",2020-03-19T16:03:54.000Z,0.04314555,ProjectDrawdown
"Conservation agriculture sequesters a relatively small amount of carbon—an average of half a ton per acre.
But given the prevalence of annual cropping around the world, those tons add up, continuing to make it a #Drawdown2020 solution to #globalwarming. https://t.co/xiznePLtKI",2020-03-19T10:05:03.000Z,0.113345587,ProjectDrawdown
"Have you downloaded our latest research results? The #DrawdownReview includes updates to our list of the most effective #climate solutions.
Download your free copy: https://t.co/SHDehcbv51 #climate #Drawdown2020 https://t.co/7g2Nrxrbt4",2020-03-18T15:45:07.000Z,0.290863264,ProjectDrawdown
"Experts estimate that 90% of current plastics could be derived from plants instead of fossil fuels. Bio-based plastics come from the earth, and those that are biodegradable can return to it—often with lower carbon emissions. #bioplastic
https://t.co/hhiYck7OSO",2020-03-17T14:05:07.000Z,0.031516156,ProjectDrawdown
"A new paper in the journal Nature Sustainability analyzed the potential for carbon sequestration in soils and found it could, if properly managed, contribute a quarter of absorption on land. #carbonsink #sequester via @physorg_com
https://t.co/0nopCLJox5",2020-03-16T22:55:05.000Z,0.393531538,ProjectDrawdown
"Cities need to continue to invest in #bicycle infrastructure.
The more bicycles there are traversing a city, the more it reaps numerous returns on investment, including the health benefits of cleaner air and greater physical activity. 
https://t.co/DQHlZIyeci",2020-03-16T12:05:09.000Z,0.223721571,ProjectDrawdown
"Communities can reduce food waste by moving products past their prime (but still edible) from local stores and restaurants to individuals needing fresh fruit and vegetables. 
https://t.co/S0JjS6v6U6",2020-03-13T13:05:06.000Z,0.016063386,ProjectDrawdown
"RT @GreenOlivine: Attending presentation By @ChadFrischmann @svenjense
Of @ProjectDrawdown

@TomvanderLee
@MatthijsSienot
@AgnesMulderCDA h…",2020-03-12T16:49:12.000Z,0,ProjectDrawdown
We are honored that @ChadFrischmann is presenting @ProjectDrawdown's work to the Parliament of The Netherlands today.,2020-03-12T16:48:44.000Z,0.3125,ProjectDrawdown
"RT @UNFCCC: It is easy to feel overwhelmed by the #ClimateEmergency.

Luckily, most of the solutions to solve the crisis are already here.…",2020-03-12T14:13:47.000Z,0.260289677,ProjectDrawdown
"Layered window panes, reflective low-emissivity coatings, insulating gas between panes, and tightly sealed frames all contribute to reducing a building’s energy load for lighting while improving heating and cooling efficiency. #smartglass
https://t.co/RAPtDdJjeg",2020-03-11T13:05:07.000Z,0.236338334,ProjectDrawdown
"RT @DeSmogBlog: Project Drawdown estimates that by implementing the 76 solutions they've outlined, it would result in savings of up to arou…",2020-03-10T23:58:43.000Z,0.21821789,ProjectDrawdown
"Reducing our consumption of meat, and adopting a plant-rich diet continues to be one of the most effective #Drawdown2020 solutions to #climate change. 
Find out why here: https://t.co/avXh7tUygu. #foodwaste",2020-03-10T13:05:08.000Z,0.258126744,ProjectDrawdown
"The built environment continues to show room for improvement in reducing emissions, both in the construction and maintenance phases of a building's lifespan.
Check out out updated solutions list in the Building sector: https://t.co/do5ZwQjTHP #greenbuilding",2020-03-09T13:05:06.000Z,0.153192905,ProjectDrawdown
"25 badass women shaking up the climate movement in 2020, by @greentechlady via @GreenBiz: 
https://t.co/xfoq27BIfg  #internationalwomensday #womeninclimate",2020-03-08T23:35:03.000Z,0.091766294,ProjectDrawdown
"Isn’t it time we talked more about climate, gender and #ICT - Information and communications technology?
https://t.co/4lg2u6FltH  #internationalwomensday #womeninclimate #womeninstem",2020-03-08T20:35:02.000Z,0.068210791,ProjectDrawdown
Educating girls is an important solution to the #climatecrisis and includes the co-benefits of slowing population growth and preparing women to manage their own businesses. #internationalwomensday https://t.co/2cE8fNdQnz,2020-03-08T17:15:04.000Z,0.337106366,ProjectDrawdown
"In Scotland, Wales, California, Victoria and the Basque Country significant progress is now being made to achieve net-zero emissions by these 5 women in the #under2coalition:
https://t.co/Nj3qjOTdYV #internationalwomensday #womeninclimate",2020-03-08T16:45:03.000Z,0.571090289,ProjectDrawdown
"""...achieving equity in education is about seeing girls–and then women–able to shape their own lives and communities, as well as the world we live in.""
@DrKWilkinson talks with @NexusMediaNews https://t.co/UDKzASQ7Ny
#internationalwomensday #genderequity",2020-03-08T15:01:21.000Z,0.169133441,ProjectDrawdown
"Green roofs are veritable ecosystems in the sky.
Soil and vegetation function as living insulation, moderating building temperatures year-round—cooler in summer, warmer in winter, making them a #Drawdown2020 solution to #climate change. https://t.co/YahV7P1DOy",2020-03-07T15:05:04.000Z,0.145492714,ProjectDrawdown
"Have you seen our latest research results? 
The Drawdown Review includes updates to our list of the most effective #climate solutions and more.
Download your free copy from our website: https://t.co/YIfQnRxIx2 #DrawdownReview #Drawdown2020 https://t.co/Sjs6hAgCUX",2020-03-07T09:05:03.000Z,0.299114083,ProjectDrawdown
Existing Climate Solutions Sufficient to Reach ‘Drawdown’ by Mid-2040s via @sustainbrands. #DrawdownReview #Drawdown2020 https://t.co/tA6tJX1CpU,2020-03-07T01:30:04.000Z,0.236289112,ProjectDrawdown
"Project Drawdown exec director @GlobalEcoGuy talks with @makower about our new #climate solutions research results and the #DrawdownReview.
Listen to the @GreenBiz 350 podcast:
https://t.co/SO48m35RzM #Drawdown2020",2020-03-06T17:25:03.000Z,0.231515103,ProjectDrawdown
"Regenerative agriculture is one of the #Drawdown2020 solutions to stopping #globalwarming. New article by @RPSiegel via @GreenBiz.
https://t.co/AtPun0871t",2020-03-06T14:35:06.000Z,0.125946298,ProjectDrawdown
"“It is the implementation of this system of solutions that is the real solution to climate change,” @ChadFrischmann via @ecobusinesscom. https://t.co/WZsfVSO5pX  #Drawdown2020",2020-03-06T02:30:31.000Z,0.219634511,ProjectDrawdown
"We can solve the #climate crisis with solutions that exist today.
@ChadFrischmann talks with @yessfun of @earther @Gizmodo about the numerous options we have to stop #globalwarming. #Drawdown2020 #DrawdownReview
https://t.co/dfYjYZop5f",2020-03-04T22:35:03.000Z,0.023240943,ProjectDrawdown
"Project Drawdown’s Latest ‘Tools of Possibility’ Show Path to 1.5°C, with 1,570 Billion Tons of Emission Cuts by 2050, via @TheEnergyMix #Drawdown2020 #DrawdownReview
https://t.co/ugx3OJDNLu",2020-03-04T18:45:04.000Z,-0.048112522,ProjectDrawdown
"Quality education and access to reproductive health care for women and girls, continue to be important solutions to the #climate crisis.
@CrystalChissell talks with @justcalma of @verge about our latest #Drawdown2020 research results.
https://t.co/A97nrJUF3C",2020-03-04T15:13:13.000Z,0.295115722,ProjectDrawdown
"RT @Alex_Verbeek: 🌎 

Drawdown Review is essential reading for anyone interested in reducing emissions at scale using existing technologies…",2020-03-03T19:59:19.000Z,0.275298881,ProjectDrawdown
"""These are the 76 climate solutions we need to scale up right now to have a chance,"" @adelepeters talks with @GlobalEcoGuy for @FastCompany on our latest #Drawdown #climate solutions research results. 
 https://t.co/l4KlKd7b18",2020-03-03T19:39:03.000Z,0.229144946,ProjectDrawdown
"Today we are excited to introduce The Drawdown Review, a comprehensive report containing updates to our research on #climate solutions.
Download your free copy: https://t.co/AIbTuFVzlj.
#DrawdownReview #Drawdown2020 https://t.co/18nAlyMXMI",2020-03-03T14:54:05.000Z,0.220292413,ProjectDrawdown
"Notice anything different?  It's our new website - redesigned for the rollout of our new #Drawdown2020 research results!
Take a look around, and be sure to download the new #DrawdownReview.   https://t.co/CCKJG9IYl0. https://t.co/nkhLAIHVwO",2020-03-03T08:10:03.000Z,0.286436275,ProjectDrawdown
We are very excited to announce that Jamie Beck Alexander @jabeckx has joined @ProjectDrawdown as our inaugural director of Drawdown Labs.  Please join us in welcoming Jamie! https://t.co/d5WQ88yb5u,2020-03-02T18:01:23.000Z,0.493772655,ProjectDrawdown
"Coastal wetlands like mangroves, salt marshes and seagrasses can store more carbon than terrestrial ecosystems, making them  #Drawdown solutions to #climate change. 
https://t.co/kWEvLcoTqk",2020-03-02T06:45:02.000Z,0.063987394,ProjectDrawdown
"Educating girls is one of the most important and effective solutions to the #climate crisis. These organizations are working to move education initiatives forward:
https://t.co/Gp9v6nIvbL",2020-02-28T15:27:20.000Z,0.489286896,ProjectDrawdown
The Global @CoolingPrize just released the first video of their eight-part series showcasing their Finalists' breakthrough #cooling technologies. Watch episode one to learn more about solid-state barocaloric cooling technology: https://t.co/XPZ8puinJA. https://t.co/OhaYe7RxSW,2020-02-26T18:34:11.000Z,0.315371793,ProjectDrawdown
"""Research shows that for each intake of students, educating girls has multiple benefits that go far beyond the individual and any particular society.""
We coudn't agree more! https://t.co/1VgIkgAb0H",2020-02-26T02:50:03.000Z,0.232480748,ProjectDrawdown
"RT @CeciliaIsven: ""We need institutions and corporations to see how they can be part of a system of solutions. Use the @ProjectDrawdown fra…",2020-02-25T23:39:55.000Z,0.062594515,ProjectDrawdown
"Germany has negotiated the end of the coal industry with the agreement of coal miners, environmentalists, coal corporations and energy companies. https://t.co/5KT3rKSlTk",2020-02-25T07:45:03.000Z,0.05953926,ProjectDrawdown
"An 8-foot-by-8-foot billboard in ink created from captured carbon is ""bringing awareness to the crisis on our hands with our carbon emissions... shedding light on how there are in fact solutions and different ways of tackling the crisis,”
https://t.co/00go1WSqL9",2020-02-24T18:01:16.000Z,-0.103823791,ProjectDrawdown
@PaulWermer @ST_Sustainable :-),2020-02-24T15:11:20.000Z,0.577350269,ProjectDrawdown
"According to a new study, growing cacao beans under the canopies of various trees left intact at plantations not only boosts yields, it can also increase trees’ capacity for carbon storage and #sequestration.  via @ST_Sustainable #carbonsink https://t.co/83b5WvrzZn",2020-02-24T14:01:27.000Z,0.252835106,ProjectDrawdown
Land and ocean ecosystems act as natural buffers that limit the increase of carbon dioxide (CO2) in the atmosphere by absorbing and sequestering nearly half of the CO2 that is emitted. https://t.co/uQUD6g0mUV,2020-02-20T22:19:01.000Z,0.083306934,ProjectDrawdown
"Would YOU be willing to eat only #foodwaste for a few days? What do you think you would discover?
@HaydenVernon takes us along on his journey ...
""I Tried Living Off Food Waste Apps for a Week"" https://t.co/BblbhNHzDS via @VICEUK",2020-02-19T17:47:58.000Z,0.085913169,ProjectDrawdown
