sentence,created_at,ave_sentiment,user_username
"""President Bolsonaro is completely anti-Indigenous and anti-environment. He has continued to gut environmental protections for his peoples.""
Leila Salazar from 
@AmazonWatch talking about the #amazonfires on @180099native you can join the convo by calling 1-800-996-2848",2019-09-12T17:23:13.000Z,-0.166880958,IENearth
"@AmazonWatch Do you have questions about the #AmazonFires? You can call into @180099native and join the convo.

1-800-996-2848",2019-09-12T17:23:13.000Z,0.040687182,IENearth
"""The moment he got into office he not only began to threaten Indigenous peoples but he rolled back their protections. He defunded agencies that were supposed to protect the forest, that has fueled what happens today."" 
Leila Salazar from @AmazonWatch",2019-09-12T17:18:55.000Z,0.078035925,IENearth
"@180099native @GavinNewsom @AmazonWatch ""Post-dictatorship in Brazil there has been a developing democracy which recognized Indigenous peoples territories. This has been a huge movement in the last thirty years. With the campaign of Bolsonaro, we all knew things would get really bad."" Leila Salazar from @AmazonWatch",2019-09-12T17:18:55.000Z,-0.169231988,IENearth
"@180099native @GavinNewsom @AmazonWatch ""The primary areas that are most impacted (by the #Amazonfires) are Indigenous territories.""

Leila Salazar from @AmazonWatch",2019-09-12T17:12:52.000Z,0.081852949,IENearth
"@180099native @GavinNewsom ""Since the beginning of this year, there has be 70,000 fires in the Amazon most of them intentionally set. These are intentional attacks on Indigenous peoples- on their territories, their rights &amp; their lives""

Leila Salazar from @AmazonWatch talking about the #AmazonFires",2019-09-12T17:11:13.000Z,-0.056891733,IENearth
@180099native We will be live-tweeting this conversation ahead of Chief Ninawa Huni Kui's visit to California next week to address the California Air Resources Board &amp; CA Governor @GavinNewsom demanding they reject the Tropical Forest Standard and protect the Amazon.,2019-09-12T17:08:16.000Z,0.148365074,IENearth
"LIVE NOW 
 @180099native is hosting a convo with Indigenous Environmental Network’s Global South Initiative member Chief Ninawa Huni Kui, President of the Huni Kui Peoples Federation of the Brazilian Amazon &amp; other panelists about the #amazonfires

https://t.co/BPdYWajwK0",2019-09-12T17:03:54.000Z,0.062469505,IENearth
"Congratulations to two-spirit couple Anthony and James, from amiskwaciy-wâskahikan (Edmonton, Alta.), Treaty Number Six Territory, the first Indigenous couple to win CTV's the Amazing Race.
We love your outfits, thank you for using your platform to honor our stolen sisters. https://t.co/S3i4cjD7NH",2019-09-12T14:46:24.000Z,0.286846497,IENearth
"TODAY
Tune into @180099native at 1pm ET for a conversation with 
Chief Ninawa Huni Kui, President of the Huni Kui Peoples Federation of the Brazilian Amazon and other panelists who will discuss the #AmazonFires.

Listen here:
https://t.co/lYVllS5mLS https://t.co/wPj5ldMjhH",2019-09-12T14:02:22.000Z,0,IENearth
"This #WorldSuicidePreventionDay we remind you that it is okay to reach out for help when you or a loved one is struggling with mental health. 

Here are some tips for you to reference to help you get through it together. 

https://t.co/8vTMlYaMq2",2019-09-10T18:36:20.000Z,0,IENearth
"RT @Redefine_Tacoma: #PugetLNG
Fracked from the depths!
Unleashed for profit!
World's most potent #greenhousegas times 600!
8 Million gals…",2019-09-10T18:32:04.000Z,0,IENearth
"The forced urbanization of the Natives has come with devastating consequences. U.S. policies have not only isolated people like Ashley from their communities, lands, and culture but also subjected them to cities where racism and violence are ever-present.

https://t.co/O6IjkWDrvs",2019-09-10T16:05:35.000Z,-0.473027938,IENearth
"For a second time, KY lawmaker Jim Gooch filed a bill similar to the anti-protest laws targeting water protectors passed in Louisiana and Texas while pushing an anti-solar power bill. 
His contact info:
270-667-7327
270-635-7855
Jim.Gooch@lrc.ky.gov

https://t.co/nDpB2zKDi7",2019-09-10T13:36:03.000Z,-0.102647959,IENearth
"It's 2019 and the colonial state still trespasses on Indigenous bodies without consent.

Forced sterilization on Indigenous bodies is continued genocide and a violation of our human rights.

https://t.co/SvpE4hz4BI",2019-09-09T19:06:31.000Z,-0.100777465,IENearth
"IEN's own Alberto Saldamando joined @kpfa's Terra Verde show to talk about the problem with carbon trading and why @GavinNewsom and the California Air Resources Board need to reject the Tropical Forest Standard. 

#OffsetsPollute #NoTFS

https://t.co/xriQoJuyKq",2019-09-09T13:31:22.000Z,-0.023747949,IENearth
"RT @APEN4EJ: 4/4 We can protect forests AND lead a #JustTransition away from an extractive fossil fuel economy.  To do that, we have to sto…",2019-09-06T23:23:25.000Z,0.128619501,IENearth
"RT @APEN4EJ: 3/4 The #AmazonFires show - forest carbon offsets only protect oil industry profits, not forests that support life.  #NoTFS #O…",2019-09-06T23:23:18.000Z,-0.04381616,IENearth
"RT @APEN4EJ: 2/3 We need #RealSolutions to #climatechange, not mechanisms like TFS that let big polluters off the hook.  #NoTFS #OffsetsPol…",2019-09-06T23:23:15.000Z,-0.031297257,IENearth
"RT @APEN4EJ: 1/3 In just a few weeks, @MaryNicholsCA &amp; @AirResources will voting on the Tropical Forest Standard - a mechanism that would a…",2019-09-06T23:23:05.000Z,0,IENearth
RT @cejapower: Indigenous &amp; frontline communities are impacted worst by climate chaos. The Amazon is burning &amp; the stakes are too high. We…,2019-09-06T20:43:35.000Z,-0.283688367,IENearth
"RT @WECAN_INTL: @GavinNewsom, @CAgovernor @MaryNicholsCA: Frontline communities cannot wait, say #NoTFS and tell @AirResources to reject th…",2019-09-06T20:43:30.000Z,-0.11785113,IENearth
".@GavinNewsom, @CAgovernor: the #Amazon is burning, but offsets will not save Indigenous and frontline communities because #offsetspollute.

Demand California’s @AirResources reject Tropical Forest Offsets. #NoTFS

https://t.co/GpJpPVIMgO https://t.co/PugH6Jjyfp",2019-09-06T15:00:01.000Z,-0.28659944,IENearth
"RT @IENearth: 🔥 🔥 🔥
 ┛┗┛┗   ┃＼○／
┓┏┓┏┓┃   /     CARBON OFFSETS
┛┗┛┗┛┃ノ)             ARE A
┓┏┓┏┓┃       FALSE SOLUTION
┛┗┛┗┛┃…",2019-09-06T14:06:00.000Z,-0.035355339,IENearth
".@GavinNewsom, @CAgovernor: a truly climate friendly California protects forests but reject offsets because #offsetspollute

Tell @AirResources to reject Tropical Forest Offsets. #NoTFS

https://t.co/UmgoQgJNHG https://t.co/JAWzRzoAJa",2019-09-06T13:30:00.000Z,-0.30772271,IENearth
"Science should never bulldoze over Indigenous sacred sites. 
Forced development is violence to our land and people. 

As the colonial state prepares to use aggressive action, let's support our #MaunaKea relatives by donating to their legal fund here:

https://t.co/Th3FkPqd3A https://t.co/3f4pf0KVl0",2019-09-05T21:31:21.000Z,-0.162748729,IENearth
"🔥 🔥 🔥
 ┛┗┛┗   ┃＼○／
┓┏┓┏┓┃   /     CARBON OFFSETS
┛┗┛┗┛┃ノ)             ARE A
┓┏┓┏┓┃       FALSE SOLUTION
┛┗┛┗┛┃                     TO 
┓┏┓┏┓┃        #CLIMATECHANGE
┛┗┛┗┛┃  
┓┏┓┏┓┃          
┃┃┃┃┃┃ 
┻┻┻┻┻┻",2019-09-05T21:13:45.000Z,-0.035355339,IENearth
"RT @OurArcticRefuge: Honoring our homelands, honoring the porcupine caribou herd and honoring the Gwich’in way of life. It is all interconn…",2019-09-05T20:49:35.000Z,0.385858504,IENearth
RT @HighTechAztec: We are displaced people forced into fleeing from our countries to safeguard our lives and welcome international protecti…,2019-09-05T18:02:06.000Z,-0.223606798,IENearth
TFW when #2020 presidential candidate @BetoORourke releases as $5 trillion dollar climate plan but still hasn't stood with Oceti Sakowin tribes against the Keystone XL pipeline by signing the #NoKXL pledge. https://t.co/l9DxADyPDw,2019-09-05T16:48:29.000Z,0.111464548,IENearth
Waiting on @JoeBiden to sign the #NoKXL pledge to show he stands with Indigenous peoples and farmers trying to protect the water like: https://t.co/W7keGuxXZg,2019-09-05T13:26:34.000Z,0.283473355,IENearth
RT @CJAOurPower: @BernieSanders is the first candidate at #ClimateTownHall to directly refer to #JustTransition,2019-09-05T13:21:12.000Z,0.06681531,IENearth
"Climate chaos like #HurricaneDorian fuel migration patterns. 
The real crisis is our addiction to fossil fuels and the chaos it's causing. It's time for a #JustTransition https://t.co/F7axuLmixX",2019-09-04T19:03:06.000Z,-0.377748993,IENearth
"Direct action works. 
Showing up is the first step. 

https://t.co/qV9Ue8Jey6",2019-09-04T18:06:12.000Z,0.140944534,IENearth
"𝔸ℂ𝕋𝕀𝕆ℕ 𝔸𝕃𝔼ℝ𝕋:

Dangerous LNG project in Puyallup territory nears final approval, public comments needed.
#NoTacomaLNG 
#nolng

𝕄𝕆ℝ𝔼 𝕀ℕ𝔽𝕆 ℍ𝔼ℝ𝔼:

https://t.co/Fx7lSZE2z0 https://t.co/J4oarxAFJ5",2019-08-30T14:01:00.000Z,0.078763037,IENearth
"Tomorrow is your last day to submit a comment demanding the CA Air Resources Board vote against endorsing the Tropical Forest Standard. TFS is another #CarbonOffset false solution that enables big polluters to continue polluting. #NoTFS

https://t.co/Iuav1qUSSu https://t.co/jiZz2CGExc",2019-08-28T21:37:25.000Z,0.023712759,IENearth
"As the Amazon rainforest burns, and reaches what some scientists have called a “tipping point,” beyond which it might never recover, it is time to unequivocally call an end to the experiment that is REDD+. 

Read more about the false solution REDD+ here:

https://t.co/68SX4QQUyR",2019-08-28T18:29:19.000Z,-0.101025392,IENearth
"Make no mistake the fires are an act of continued genocide by the Indigenous Peoples of the Amazon by Bolsonaro. 
Violence against the land is violence against Indigenous communities. https://t.co/F1GUeNSENK",2019-08-28T18:07:33.000Z,-0.137414838,IENearth
Indigenous Environmental Network is a founding member of @CJAOurPower- check out this powerful video to learn why and how we are enacting change. https://t.co/xXumgCdy3y,2019-08-27T21:01:14.000Z,0.176364371,IENearth
RT @earthjurist: The #rightsofNature is gaining traction in #Florida! After listening to #TomGoldtooth speak about reconnecting w/ #MotherE…,2019-08-27T19:51:03.000Z,0.318317026,IENearth
RT @AmazonWatch: In January we warned on the pages of the @nytimes that Bolsonaro wanted to plunder the Amazon to make way for agribusiness…,2019-08-27T19:35:53.000Z,-0.204124145,IENearth
"RT @CJAOurPower: Chief Ninawa, who has been a leader against #CarbonOffsets, joined Climate Justice Alliance at our #LivingOurPower conveni…",2019-08-27T19:31:20.000Z,0.424419108,IENearth
"It’s beautiful when communities come together to care for one another.
We are so close to our goal because of the caring folks showering Chief Ninawa and his family with love. 
Can you chip in? 

https://t.co/odrpC43CFV",2019-08-27T16:59:26.000Z,0.220752663,IENearth
"Just before construction of the #PermianHighwayPipeline is slated to begin in Texas, an anti-protest bill criminalizing water protectors will become law on September 1st.
The PHP will run through 3 aquifers that supply water for over four million people.

https://t.co/eahn7XxiOh",2019-08-27T13:42:35.000Z,-0.146473856,IENearth
"For many vulnerable communitites, climate chaos and it's devasting effects are already here and these areas are the least prepared or lack the financial support they need to address it. 

https://t.co/ygX5SW9z3c",2019-08-27T13:36:32.000Z,-0.119553885,IENearth
"RT @WBEZWorldview: @IENearth @dallasgoldtooth @theintercept ""The Standing Rock Sioux Tribe is still engaged in a lawsuit around what they a…",2019-08-26T17:29:13.000Z,0.02236068,IENearth
"""There is no 100% safe pipeline. It's not if a pipeline will burst, its a matter of when and where."" Our #KeepItInTheGround organizer @dallasgoldtooth on @WBEZWorldview talking about the criminalization of water protectors fighting pipelines.",2019-08-26T17:26:53.000Z,-0.191335873,IENearth
"""These laws are a tactic to scare people from speaking out."" @dallasgoldtooth talking about water protectors being targeted across the country after #StandingRock by unjust ALEC written legislation that protects big oil.",2019-08-26T17:22:35.000Z,-0.080334071,IENearth
"""If someone in Chicago sees there is a protest happening in South Dakota against a pipeline project but can't attend and shares the event. The person who SHARED the event- could be charged under the South Dakota ""riot boosting bill."" #KeepItInTheGround organizer @dallasgoldtooth",2019-08-26T17:20:02.000Z,-0.003703373,IENearth
"@dallasgoldtooth @WBEZWorldview So far presidential candidates @ewarren, @JulianCastro, and @SenSanders have signed the #NoKXL pledge.",2019-08-26T17:18:01.000Z,0.064549722,IENearth
"""We are asking presidential candidates to sign a pledge to not take money from the fossil fuel industry."" @dallasgoldtooth talking about the #2020Elections and Big Oil on @WBEZWorldview",2019-08-26T17:16:37.000Z,-0.06064499,IENearth
LIVE right now our Keep It in The Ground organized @dallasgoldtooth is talking with @WBEZWorldview about the unjust anti-protest laws that are targetting water protectors who are fighting pipelines. https://t.co/DXebnHgFA0,2019-08-26T17:14:57.000Z,-0.164386592,IENearth
"""There are black and brown folks across the world who are starving to death because of climate change and climate chaos."" @dallasgoldtooth talking about big oil making profits while BIPOC suffer from the industries greed. #KeepItInTheGround",2019-08-26T17:10:58.000Z,-0.314868463,IENearth
"""This is an obvious example that oil industries are colluding with elected officials to strip away our first amendment rights,"" @dallasgoldtooth told @WBEZWorldview on the anti-protest bills that are being passed across the country after #StandingRock",2019-08-26T17:09:46.000Z,-0.345237873,IENearth
"IEN's Keep It In the Ground organizer @dallasgoldtooth is LIVE now on Chicago's @WBEZ talking about the criminalization of water protectors who are fighting against pipelines. 

You can stream the interview below:

https://t.co/6Ft8wuGXg8",2019-08-26T17:08:02.000Z,-0.085614315,IENearth
"""The catastrophic fires raging in Brazil right now are not only a global emergency, they are a testament to racism, ignorance and greed. His words and deeds have paved the way for these man-made fires,"" members of @IENearth and @RAN said in statement.

https://t.co/9iJqjkGHI1",2019-08-25T16:37:54.000Z,-0.294220403,IENearth
"RT @AFrontlines: SAVE THE AMAZON

Here’s what you can do: Donate to help frontline communities fighting for the future of the Amazon!

All…",2019-08-23T14:37:39.000Z,-0.03413504,IENearth
"Today's #KXL ruling by the Nebraska Supreme Court isn't the end of the fight against this dirty tar sands pipeline. From the tar sands region to the gulf coast our resistance has shown that we will not give up, we will protect the sacred for the seven generations to come.
#NoKXL https://t.co/0nM6RQFcwd",2019-08-23T14:28:10.000Z,0.008472139,IENearth
"RT @PaulEDawson: Brazil's president has triggered a crisis for indigenous rights, the Amazon rainforest, and our global climate.

A spike i…",2019-08-23T03:40:31.000Z,-0.045016825,IENearth
"4.
Earlier this month we saw over 2,000 Indigenous women rise to stand up against his fascist regime protesting the unjust treatment of their lands and their bodies- his attacks have gotten worse.

Donate to @amazonwatch to support their work of protecting the sacred Amazon.",2019-08-22T16:49:37.000Z,-0.048108789,IENearth
"3.
Our Mother's lungs are on fire and the fire is fueled by capitalism and greed. Violence against the land begets violence against our women, our children- against our future.",2019-08-22T16:49:37.000Z,-0.231084539,IENearth
"2.
The moment Bolsonaro's fascist regime took office in Brazil he praised the genocide of Indigenous people. These fires are being set to illegally deforest the Amazon for industrial use and are an act of genocide.",2019-08-22T16:49:36.000Z,-0.231813218,IENearth
"1.
The Amazon fires are no accident.

”Look what they did to our reservation. We spent 2 yrs working hard on it. Now our village is in flames. They weren’t satisfied with destroying the river, with our sources of life- now they set our village on fire. We will not stay quiet.” https://t.co/lVvaBlxDya",2019-08-22T16:49:35.000Z,0.006161147,IENearth
RT @dallasgoldtooth: Two of the largest forests in the world have been burning. The boreal forest of Russia and the Amazon Forest. You can…,2019-08-22T01:02:35.000Z,-0.054166051,IENearth
RT @CJAOurPower: @devi_lockwood @nytopinion @WritersofColor From Sept. 20-21 @UPROSE will host the 7th Climate Justice Youth Summit in Broo…,2019-08-21T13:04:39.000Z,0.321182027,IENearth
"RT @inthesetimesmag: A carbon tax is a red herring, argues Cynthia Mellon of @CJAOurPower.

We need to keep fossil fuels in the ground.…",2019-08-21T02:42:46.000Z,0.008259011,IENearth
"“Right now in Brazil, as we speak there is massive deforestation. They are taking out the trees which impacts all of us.” @SenSanders talking about climate change at the #Native Forum https://t.co/VKbUy5t6tK",2019-08-20T22:56:33.000Z,0.131624495,IENearth
“Climate change is threatening the entire planet. It pains me very much that we have a president who believes climate change is a hoax. It is not a hoax. As president it will be my job to stand up to the fossil fuel industry and tell them this isn’t about profits.”@SenSanders https://t.co/7sU5wmGCZY,2019-08-20T22:50:09.000Z,-0.130646435,IENearth
“Count me as an ally to provide the financial resources to preserve your language.” @SenSanders tells Faith Spotted Eagle at the #NativeForum https://t.co/Ovg1nxKFYC,2019-08-20T22:46:23.000Z,0.66395281,IENearth
“Medals of Honor are given rarely and they are given to people who do important work. Massacring women and children is not an act of bravery.” @SenSanders talks about the Remove the Stain Act introduced to rescind Wounded Knee Massacre medals of honor. https://t.co/gYxaPdBfMj,2019-08-20T22:35:15.000Z,0.132356651,IENearth
“We will seek cooperation betweeen the federal government and the tribal sovereign nation.” @SenSanders talks about the #MMIW epidemic in Indigenous communities at the #NativeForum https://t.co/eh5TXQoBiV,2019-08-20T22:30:06.000Z,-0.209960314,IENearth
"“We are gonna fight for a Medicare single payer system and that Native Americans will have health care which is a human right not a privilege.” @SenSanders as he speaks at the Frank LeMere Native American Presidential Forum.
#nativevote",2019-08-20T22:27:26.000Z,-0.07081761,IENearth
.@SenSanders takes the stage at the #NativeForum to standing ovation and applause. https://t.co/Q7YSEAa0Nj,2019-08-20T22:25:00.000Z,0.173278682,IENearth
"RT @indianz: ""We even ask the government to be an Indian -- that' how bad we are being treated. And we are tired of it. We were here first,…",2019-08-20T20:44:31.000Z,-0.212110312,IENearth
"”I believe in doing what we can to right the wrongs, understanding we never fully can. But we can build a strong relationship.”@JulianCastro talking about tribal sovereignty at the #NativeForum",2019-08-20T20:44:07.000Z,0.099284251,IENearth
"I would end the remain in Mexico policy, I would end the cruel family separation policy immediately. I would put ALL undocumented immigrants on a path to citizenship-not just dreamers and their parents, ALL undocumented immigrants.
@JulianCastro on immigration at the #NativeForum",2019-08-20T20:38:04.000Z,-0.165783932,IENearth
“It makes me angry and sad. They have chosen cruelty- intentionally.” @JulianCastro when asked how he feels about #NoDAPL water protectors being put in cages at Standing Rock.,2019-08-20T20:34:57.000Z,-0.297795325,IENearth
“I have a plan to invest in Native communities including homelessness. I plan to end homelessness by 2028.” @JulianCastro at the #NativeForum,2019-08-20T20:30:56.000Z,0.098718371,IENearth
RT @JenniferKFalcon: “I want to recognize and thank the water protectors in this room. Thank you for your courage in fighting for clean wat…,2019-08-20T20:23:34.000Z,0.25655197,IENearth
"“I believe that an effect administration needs to look like America, and that hasn’t always been the case. I would set up an office of Presidential personal that is diverse.”@JulianCastro about making sure Indigenous voices are represented when he is President. #nativeforum https://t.co/k1Xb0Go9To",2019-08-20T20:16:47.000Z,0.000861267,IENearth
"”I am proud I became the first 2020 candidate who out forward an Indigenous Peoples platform.”- @JulianCastro at the #NativeForum

You can read it yourself here:

https://t.co/mpa6nvwGK7",2019-08-20T20:11:06.000Z,0.292118697,IENearth
"“I want to say a special thanks to those who’s lands we are on.”-@JulianCastro gives first land acknowledgment during the Frank LeMere Native American Presidential Forum before also being the first candidate to honor Frank LeMere. 
#NativeForum #NativeVote https://t.co/Cpd67bTx5A",2019-08-20T20:08:22.000Z,0.269992136,IENearth
“Look to my history to know what I will do in the future.” @KamalaHarris talking about ICWA at the Frank LeMere Presidential Forum. https://t.co/mM65lPh9pA,2019-08-20T19:33:30.000Z,0,IENearth
"“I strongly believe and take seriously that we must acknowledge the US government stole lands.” -@KamalaHarris via Skype when asked why she led anti-tribal sovereignty efforts in California. 

#NativeForum #NativeVote https://t.co/2woiNEzvoj",2019-08-20T19:26:20.000Z,-0.13173083,IENearth
"RT @ndncollective: At the Frank LaMere Native American Presidential Forum @SenWarren says to Indigenous People and Tribal Nations, “I know…",2019-08-19T22:22:51.000Z,0,IENearth
"RT @JenniferKFalcon: “There should be NO homeless veterans in this country.” 
Senator @ewarren addressing homelessness rates for Indigenous…",2019-08-19T16:10:12.000Z,0.23570226,IENearth
"“I will revoke pipeline permits. They were approved without consent. I’ll make structural changes. I will make sure tribes are not just consulted but they are the decision makers.”
Senator @ewarren when asked how she will ensure tribes are in change of their resources
#nativevote",2019-08-19T16:04:53.000Z,0.171728758,IENearth
