sentence,created_at,ave_sentiment,user_username
"Today we’re mapping cultural building energy insights with our Band 3 #Spotlight programme training event for @ace_national NPOs. We’ve heard #Energymanagement case studies from @NationalTheatre @LyricHammer &amp; @WhitworthArt, now reviewing investment, analysis and action plans https://t.co/DKWw8cHgfQ",2018-11-27T15:23:31.000Z,0.129301382,JuliesBicycle
@ICLEI @ICLEI_Europe @EUROCITIEStweet @ECF_tweets @actforculture @TEHnetwork @CANEurope @EUClimateAction @imagine_2020 @MOCAK_Krakow @ICC_MCK_Krakow @ForumFPK @BunkierSztuki                     @MNKrk It would be amazing if you could share this with your networks!,2018-11-27T13:20:23.000Z,-0.008980265,JuliesBicycle
"Find Environmental Sustainability Director @eire_claire at @CIBSE's #Build2Perform this afternoon, speaking about energy benchmarking in the arts and cultural sector alongside Prof Dejan Mumovic / @UCL_IEDE, @sungmin_hong_ and Ian Knight / @WSofArchi https://t.co/eCITQyuthL",2018-11-27T11:53:21.000Z,0.316331771,JuliesBicycle
"We'll be in Krakow, #Poland to discuss how artists and creatives can respond to climate change on 6th December - find out more: https://t.co/EFWAimCPc1 

@URBACT @CChange_urbact @SK_Wroclaw @culture_pl @InstytutAM @europe_creative @laznianowa #KreatywnaEuropa https://t.co/Fse1uoK6fB",2018-11-27T11:03:41.000Z,0.203520158,JuliesBicycle
"RT @jesuspiro: #COP24: a ROCK-Led EU side event on #Culture4Climate
Urban frameworks reinforcing #CulturalHeritage as a driver for #Climate…",2018-11-27T10:24:12.000Z,0.272772363,JuliesBicycle
".@TheBookshopBand &amp; @ecioxford's new project aims to communicate ecosystem science and economics research in an accessible and inspiring way. Here's @ymalhi, who along with @KateRaworth, produced research that inspired the work. #SeasonforChange
https://t.co/ogTdY5KmhA",2018-11-27T09:00:22.000Z,0.29106519,JuliesBicycle
"“What is the cost of the decision we make as artists?” Listen to what @farhanaclimate, @JB_Alison, Paule Constable and @MetisProjects said at the @NationalTheatre for our #SeasonforChange briefing on #COP24: https://t.co/g7coyJCtgt",2018-11-26T18:10:56.000Z,0,JuliesBicycle
"We have to action with courage, creativity, and ambition - using all of our skills, ingenuity, and creativity every day to try and nudge us away from climate breakdown. Read @JBgreenmusic on how the creative community can respond to #climatechange: https://t.co/8KwsbJExKV",2018-11-26T18:10:56.000Z,0.538075056,JuliesBicycle
"On the 10th Anniversary of the #ClimateChangeAct, the new creative ecology we're observing reminds us that alongside global leaders and policymakers, we need creative responses engaging diverse audiences to galvanise action and optimism. Find out more: https://t.co/RpgdhEsGPT https://t.co/PKtIMOPFov",2018-11-26T17:58:17.000Z,0.422713497,JuliesBicycle
"Ahead of its release and live chat on Wednesday, take a peek at @TheBookshopBand's new song and accompanying video animated by Eilidh Nicoll responding to research by @ecioxford's @KateRaworth and @ymalhi. #SeasonforChange https://t.co/xax4flxWIm",2018-11-26T16:36:15.000Z,0.220518356,JuliesBicycle
"@ClimateHeritage @HenryMcr @JB_Alison @Leonard_Write @OliverMaurice1 @Liebow4 @treatycouncil @ian_lumley @philkearney @Lucy_Latham88 @SaveTheWorldDE @KurtykaMichal We're organising a Creative Climate Leadership event alongside #COP24 in Krakow:
https://t.co/0vBuipygkk",2018-11-26T16:22:50.000Z,0.134703977,JuliesBicycle
"RT @ClimateHeritage: #Art #Culture #Heritage colleagues: Who’s going to #COP24? Share ur events, plans &amp; hashtags in the comments below. @H…",2018-11-26T16:20:57.000Z,0.183554271,JuliesBicycle
"Creative leaders from @Pohodaofficial, @greencultur, @Encounters_Arts and more join JB’s Alison Tickell to discuss creative responses to #climatechange at @laznianowa. Find out about Creative Climate Leadership at #COP24: https://t.co/EFWAimCPc1 #ccleaders https://t.co/puNxa5hED2",2018-11-26T15:01:14.000Z,0.360219261,JuliesBicycle
"RT @JuliesBicycle: .@TCMargate, @ManchesterCraft and @Pegatweet are among the many arts and cultural organisations taking great strides in…",2018-11-26T11:11:46.000Z,0.11785113,JuliesBicycle
"Sustainability is at the heart of @Kinetika - programmes like @Thurrock100 encourage access to areas of natural beauty and cultural significance through personal, historic and contemporary stories. Learn how @ace_national NPOs are shaping climate action: https://t.co/tPOLnA2jDT",2018-11-26T10:00:56.000Z,0.703186663,JuliesBicycle
"""TREEFXXXERS is our way of fighting against irrevocable damage Amey is doing on our once green city."" Read about the making of TREEFXXXERS, opening at @SHUPerformance this week #SeasonforChange https://t.co/V5LidZff0T",2018-11-25T12:00:52.000Z,-0.238227075,JuliesBicycle
What do we want the future to sound like? Read about how @ClimateMusic's interactive performance at @GCAS2018 explored new ways of integrating musicians into the dialogue on climate change: https://t.co/H8IEwuLR3y @artsandclimate,2018-11-24T14:00:33.000Z,0.198803387,JuliesBicycle
@kinge_rebecca @pathik10 @SotonCollective @CoyshLouise @ArtsUniSouth @brian_hracs @GJamesGough So glad to see that the report is contributing to your conversation! We also have an existing resource on cities and culture might be of use - developed with @wccforum @c40cities https://t.co/PsrSUH06d1,2018-11-23T17:56:00.000Z,0.143068952,JuliesBicycle
"How can artists and creatives respond to #climatechange? Join @lucyhneal @Encounters_Arts, Michal Sladek @Pohodaofficial, Vesna Sokolovska @greencultur, #ccleaders alumni and many more at our Creative Climate Leadership at #COP24 event @laznianowa: https://t.co/EFWAimCPc1 https://t.co/KSM5uzlZ7t",2018-11-23T15:00:27.000Z,0.149735094,JuliesBicycle
".@TCMargate, @ManchesterCraft and @Pegatweet are among the many arts and cultural organisations taking great strides in improving energy efficiency and carbon reductions. #GreenCulture #COPtimism Find out more in our new report with @ace_national: https://t.co/tPOLnA2jDT https://t.co/susgWii52p",2018-11-23T12:01:14.000Z,0.457315537,JuliesBicycle
Artist @MelanieManchot explores the socio-economic and ecological microclimate of a Swiss alpine community in her new work. Closing this weekend at @BowArts #SeasonforChange https://t.co/1w1wusfu9n,2018-11-22T16:01:12.000Z,0.257239003,JuliesBicycle
"RT @artsadm: ""Can the arts make us adapt our behaviour in ways that climate change science can't?""@CostingtheEarth on @BBCRadio4 spoke to a…",2018-11-22T15:42:03.000Z,0.1058787,JuliesBicycle
"RT @ROCK_H2020: Interested in urban regeneration and cultural heritage ? Want to follow Lisbon, Skopje and Bologna in their attempts at map…",2018-11-22T11:13:26.000Z,0.086280585,JuliesBicycle
"RT @ace_thenorth: .@HOME_mcr is committed to working on a zero carbon culture road map and action plan, as part of the city’s zero carbon a…",2018-11-21T17:23:25.000Z,0.453557368,JuliesBicycle
RT @ContactMcr: We're proud to be included in @ace_national annual report published with @JuliesBicycle which showcases how arts and cultur…,2018-11-21T17:23:16.000Z,0.469168464,JuliesBicycle
"Great to speak to our colleagues from across @SomersetHouse today in the residents’ sustainability group - SUSTAIN, sharing news about the #SeasonforChange programme of events and recent industry briefing which you can listen back to here: https://t.co/ZEghPTK3mH https://t.co/ZCO7VWPAjI",2018-11-21T17:21:11.000Z,0.223606798,JuliesBicycle
"RT @ace_thenorth: .@ContactMcr switched to an electric-powered van: its low running costs enabled savings of nearly £4,000 &amp; the theatre’s…",2018-11-21T17:05:26.000Z,0.405081361,JuliesBicycle
RT @ace_thenorth: .@ManchesterCraft have reduced its carbon emissions by 29% in 2017/18 compared to 2016/17. Read our annual report publish…,2018-11-21T15:29:18.000Z,0.121076926,JuliesBicycle
"RT @ace_thenorth: .@RuralArts used @ace_national Capital Fund to install sensor heating system &amp; energy-efficient lighting, which have impr…",2018-11-21T15:29:14.000Z,0.567366515,JuliesBicycle
RT @ace_national: Arts and cultural organisations are advocating for a greener and more sustainable 🌎 with their work - like @PoetrySociety…,2018-11-21T15:27:49.000Z,0.883246851,JuliesBicycle
"Arts and cultural organisations like @wiltshiremusic, @HalfMoonTheatre and @RuralArts are becoming more financially resilient by improving their environmental sustainability. #GreenCulture #COPtimism Find out more in our new report with @ace_national: https://t.co/tPOLnA2jDT https://t.co/Ygl34j0zb8",2018-11-21T12:00:38.000Z,0.755456938,JuliesBicycle
"RT @artsadm: Our Green Team Leader, Alex Brown, shares his reflections at the beginning of his collaboration with @BowArts as part of @Juli…",2018-11-21T11:39:19.000Z,0.072980045,JuliesBicycle
"RT @JuliesBicycle: Environmental action is changing the creative sector: organisations like @glyndebourne, @artsadm &amp; @LyricHammer are driv…",2018-11-21T10:04:39.000Z,0.363803438,JuliesBicycle
"As we celebrate the sector's accomplishments in the new Sustaining Great Art &amp; Culture Report (https://t.co/YteXwPbmoJ), @ace_national chair Sir Nicholas Serota writes in @guardian on the important role arts and culture play in tackling climate change: https://t.co/LfZLsJMEDr",2018-11-20T18:00:37.000Z,0.97991187,JuliesBicycle
"RT @GoodEnergy: We're proud to partner with @JuliesBicycle, who have released their Sustaining Great Art and Culture Environmental Report f…",2018-11-20T15:56:49.000Z,0.726722093,JuliesBicycle
"Read Talking Birds' blog on the new Sustaining Great Art &amp; Culture Report (https://t.co/tPOLnA2jDT), sharing how they work to improve environmental sustainability as a small company renting a temporary office. Thanks @birdmail! #GreenCulture
https://t.co/j2dfl3pzaP",2018-11-20T15:00:29.000Z,0.422236414,JuliesBicycle
