sentence,created_at,ave_sentiment,user_username
"17 countries, home to one-fourth of Earth’s population, face extremely high water stress, according to new data from IUCN member @WorldResources 
https://t.co/1LPmoSSpeT",2019-08-08T15:30:39.000Z,-0.225533555,IUCN
Improving land use is one of the natural climate solutions that together can deliver more than 30% of the climate solution needed by 2030. https://t.co/7YPzDQeIul @Nature4Climate #IPCC https://t.co/S394XLFovX,2019-08-08T12:30:26.000Z,0.31993697,IUCN
"The world’s cities have unparalleled potential to conserve biodiversity, preserve surrounding forest ecosystems and maintain the health of the urban landscape.

Discover how nature may have the solutions your city is looking for. https://t.co/kEqRtCh0xT @GrowGreenCities https://t.co/hIkFGuUmmP",2019-08-08T05:35:04.000Z,0.231599872,IUCN
Can this be the decade we save the planet? YES—and IUCN member @nature_org offers some bold ideas to #ActOnClimate. https://t.co/e1DG4H0sgE #IPCC https://t.co/P0wwj91RFj,2019-08-07T14:35:08.000Z,0.16584872,IUCN
"There is no simple solution to stopping illegal wildlife trade that is pushing certain animal and plant species to the brink of extinction. 

Discover what can be done to combat the #IllegalWildlifeTrade. https://t.co/igjfBhLrqP https://t.co/gi8pOheKfy",2019-08-07T05:30:15.000Z,0.007412498,IUCN
"Deforestation and forest degradation are the biggest threats to forests worldwide and impact on the lives of 1.6 billion people whose livelihoods depend on forests. 

Learn how we can reverse the effects of deforestation and degradation. https://t.co/mXPWzMkWWM @IUCN_forests https://t.co/f4tsAlql0X",2019-08-06T15:30:37.000Z,-0.102773182,IUCN
"#NatureBasedSolutions such as mangroves protecting shorelines from storms, lakes storing water supplies and floodplains absorbing excess water runoff are a key part of building #ClimateChange resilience through water management and ecosystems.

Learn more https://t.co/BwxOQqQpzo https://t.co/LAP7mPPQdg",2019-08-06T06:00:38.000Z,0.311380952,IUCN
"Marine Protected Areas involve the protective management of natural areas so as to keep them in their natural state making them important for biodiversity conservation and species protection.

Learn more https://t.co/nrWZ9GKyfW https://t.co/SFow65O84i",2019-08-05T15:00:27.000Z,0.695770441,IUCN
Natural World Heritage sites provide multiple benefits ranging from biodiversity conservation to opportunities for tourism and the provision of food and water. Discover the benefits of natural #WorldHeritage sites. https://t.co/WqilckqcaR @IUCN_PA https://t.co/6m1TsJMmSF,2019-08-05T06:00:52.000Z,0.559730233,IUCN
"With over 500 global case studies across a range of conservation and development topics, PANORAMA inspires solutions for anyone looking to improve the impact of their conservation and sustainable development efforts. 

Learn more https://t.co/2uc3qMLLpt https://t.co/qxK9ADJzMd",2019-08-04T13:30:30.000Z,0.668845916,IUCN
"In less than a year, the world's #conservation and sustainable development experts and leaders will gather to decide on priorities that will affect global goals for 2030.

Join them at the #IUCNcongress and be part of preparing the next decade of action.
https://t.co/70qn5J4ckg https://t.co/CrphiWQ3SJ",2019-08-03T09:01:00.000Z,0.197897311,IUCN
"The lower Mekong delta supports the world's most productive inland fisheries; wetland conservation helps conserve biodiversity and livelihoods. 

Learn more about the benefits of wetlands conservation. https://t.co/ePvZ8sSQHu  @IUCN_Water https://t.co/QzHyTJRIq2",2019-08-02T14:02:35.000Z,0.853754128,IUCN
"RT @IUCN_Water: “Good environmental regulation isn’t about adding costs to development, it’s about safeguarding people and avoiding massive…",2019-08-02T09:30:02.000Z,0.163663418,IUCN
"Land degradation one of the biggest contributors to #ClimateChange. Discover how sustainable land management can provide environmental, social and economic benefits. https://t.co/dzL6JpkUsA @IUCN_ecosystem https://t.co/H7lkl6SAiN",2019-08-02T06:50:08.000Z,0.212384836,IUCN
"Forests are among the world’s greatest assets and are home to 80% of terrestrial biodiversity. 

IUCN is working to build sustainable landscapes, protect primary forests and advance the rights of forest communities. https://t.co/VsARmVtT1c @IUCN_forests https://t.co/3AB9qebmXC",2019-08-01T14:02:30.000Z,0.39083927,IUCN
"The IUCN Red List of Threatened Species recently broke the 100,000 barrier in the number of assessed species. 

What new technology is contributing to its continued evolution and increasing accuracy? Find out: https://t.co/3SSHdaKe2K @IUCNRedList https://t.co/DPILymrkKy",2019-07-31T06:00:54.000Z,-0.032642244,IUCN
".@SpeciesSavers is seeking proposals to conserve the Goitered Gazelle and Snow Leopard and their habitats in Kazakhstan, Kyrgyzstan, Tajikistan and Uzbekistan. DEADLINE 5 August.
https://t.co/4EUvQaLEot https://t.co/RnlGjo5Uvy",2019-07-30T11:45:10.000Z,0.085235242,IUCN
"Oceans absorb around 1/4 of the carbon emissions humans release into the atmosphere, but it's making ocean water more acidic. Find out why this matters and what we're doing about it: 
https://t.co/qoZdlOaIjK https://t.co/L80WONeLub",2019-07-30T06:00:49.000Z,0,IUCN
"The habitat range of tigers overlaps with the ranges of other species including rhinos, elephants and orang-utans meaning tiger conservation helps protect a rich web of species.

Learn more about tiger conservation https://t.co/x8z0NbD2CC #InternationalTigerDay #WorldTigerDay",2019-07-29T14:01:34.000Z,0.767545217,IUCN
"This #InternationalTigerDay celebrate some of the successes of a global, integrated approach for tiger conservation.

Over 60% of the world’s tigers are found in India. Discover why India has become the world’s leading nation in tiger conservation. https://t.co/5UXwMVDuxI https://t.co/dqBPTUXn4X",2019-07-29T08:30:23.000Z,0.314127593,IUCN
"The #IUCNcongress is the only international conservation gathering that brings governments, civil society and indigenous peoples’ organisations to the same table to take decisions.

Save the date, and add your voice to the conversation in June 2020. 

https://t.co/4pPfzuZeIF https://t.co/kArou8N6xS",2019-07-28T12:30:25.000Z,0.120137753,IUCN
"How can businesses identify, measure and value their impacts on natural capital? The Natural Capital Protocol has the power to revolutionise the way that businesses make decisions. Learn more https://t.co/kLUd0kI624 @IUCN_business https://t.co/BtQSnEmIVq",2019-07-27T14:20:10.000Z,0.242502852,IUCN
"From carbon storage and storm protection to sheltering various marine species, mangroves are the super ecosystem of the tropics. 
Learn more about the wonders of #mangroves and why they need to be conserved in our #WorldMangroveDay blog. https://t.co/99IyFKl6bi @IUCN_forests https://t.co/DuYPjldb4K",2019-07-26T13:01:59.000Z,0.374896842,IUCN
"Mangroves provide food and protection for a huge variety of marine and land-based species, sustain livelihoods, and provide protection from ocean swell and extreme weather events.

Learn more about the conservation of these amazing ecosystems https://t.co/rZE4AdRfYE #MangroveDay https://t.co/nXOmyEUgYS",2019-07-26T05:30:18.000Z,0.931384094,IUCN
"Tomorrow is #WorldMangroveDay, did you know that mangroves help to minimize the impacts of climate change even before they occur. 

Discover more reasons to conserve these amazing ecosystems. https://t.co/FUFb0elbRP #MangroveDay https://t.co/ZL3zMt3Vmm",2019-07-25T14:30:45.000Z,0.272338345,IUCN
There are rising concerns about the potential for widespread and lasting impacts of deep seabed mining including the loss of species such as the Scaly-foot Snail. https://t.co/PynyAEZf0E @IUCNRedList,2019-07-25T05:30:15.000Z,-0.170128161,IUCN
For people and nature: The #IUCNGreenList is a global standard for protected and conserved areas https://t.co/wpontoD4sP @IUCN_PA https://t.co/YPdepprtRY,2019-07-24T15:01:39.000Z,0.235339362,IUCN
"Forests serve as natural storage for carbon, and deforestation is the second leading cause of carbon emissions that contribute to #ClimateChange. 

Discover the many benefits of slowing the global deforestation rate. https://t.co/VBmVAApi8t @IUCN_forests https://t.co/4VRPfp3sb9",2019-07-24T05:30:16.000Z,0.283411444,IUCN
An IUCN project is attempting to understand the effects of #microplastics on ocean and human health and #ClimateChange. Read the latest research https://t.co/OrTNyy6KiU @IUCN_Plastics https://t.co/hx09vKyPn3,2019-07-23T15:01:31.000Z,0.128619501,IUCN
"The Andean Night Monkey’s conservation status has declined due to threats such as deforestation and habitat disturbance. 

It is one of over 28,000 species threatened with extinction, according to the latest @IUCNRedList update. https://t.co/Tffnb2iegC https://t.co/BrIzhN68bv",2019-07-23T05:30:19.000Z,-0.103825369,IUCN
"Freshwater biodiversity has declined by 80% since 1970, discover how IUCN is working to develop #sustainable solutions to manage water resources that benefits people and nature. https://t.co/0YwKxaXzIg @IUCN_Water https://t.co/qqAbvmDXVa",2019-07-22T15:30:34.000Z,0.323024491,IUCN
"The @IUCNRedList now includes more than 28,000 species threatened with extinction such as the Hispaniolan Rhinoceros Iguana. See the latest update: https://t.co/aEfqNlSAtF https://t.co/2uruk388JK",2019-07-22T05:30:16.000Z,-0.068210791,IUCN
"Ecosystems provide goods and services for the well-being of people across the planet but they are under increasing pressure from unsustainable use and other threats. 

Learn more about IUCN’s approach to ecosystem management. https://t.co/Y4Ma5j5UJX @IUCN_ecosystem https://t.co/NfBCngKGto",2019-07-21T12:30:22.000Z,0.218261012,IUCN
"The first and already Endangered deep-sea hydrothermal vent mollusc, the Scaly-foot Snail is a notable introduction to the Red List. Learn more in the latest @IUCNRedList update. https://t.co/IUq46h7G0n https://t.co/pvf7ikC315",2019-07-20T12:30:25.000Z,0.030321499,IUCN
"The loss of free flowing rivers and increasing agricultural and urban pollution are driving a dramatic and largely unrecognised global decline of freshwater fish species, latest @IUCNRedList update. https://t.co/p8iP21vkQn https://t.co/Xut7DANj2K",2019-07-19T15:01:12.000Z,-0.010312502,IUCN
Large-scale investment in nature conservation and restoration is essential to achieving zero net emissions in Europe. Check out @IUCNBrussels’ article in the new publication from @FriendsofEurope https://t.co/Awc7w78itk #NatureBasedSolutions https://t.co/5kuMgtNRDp,2019-07-19T06:05:06.000Z,0.257062094,IUCN
"The latest @IUCNRedList update shines a light on the deep with some deep-sea species facing potential threats from deep-fishing activity, the oil and gas industries and deep seabed mining. https://t.co/OsKkREBWnw https://t.co/kGrC4kaRau",2019-07-19T00:30:18.000Z,-0.191115908,IUCN
"NEWS: Hunting combined with habitat loss has pushed seven species of primate closer to extinction, latest @IUCNRedList update. https://t.co/2rDnBwq0Vh https://t.co/Z53Nl2CzzU",2019-07-18T16:00:39.000Z,-0.051447801,IUCN
"NEWS: Overfishing has pushed two families of rays to the brink of extinction, latest @IUCNRedList update. https://t.co/OYP81w12wn https://t.co/B0OkAQBCco",2019-07-18T13:10:14.000Z,0,IUCN
"BREAKING NEWS: Unsustainable fishing and hunting for bushmeat driving iconic species to extinction, latest @IUCNRedList update. https://t.co/VAx4erwC7k https://t.co/UhbkA6Hdyn",2019-07-18T10:04:47.000Z,-0.184169136,IUCN
"Indigenous Peoples play a vital role in conserving lands, seas and resources.

Discover how IUCN works with Indigenous Peoples. https://t.co/fwscT6uyEO https://t.co/BBy6Sm27DP",2019-07-17T15:01:53.000Z,0.099602654,IUCN
Today is the last day you can submit your proposal to host a session during the Forum at #IUCNcongress 2020. Drive conservation action and submit your completed proposal before midnight (CEST). https://t.co/wr2o64kwex https://t.co/RghckwubCN,2019-07-17T07:40:06.000Z,0.154572353,IUCN
"Rising ocean temperatures affect marine species and ecosystems as well as the benefits humans derive from the ocean. 

Learn how we can protect ocean ecosystems and shield humans from the effects of ocean warming. https://t.co/d5CZJmUAgX https://t.co/4HVQzzufql",2019-07-16T14:01:36.000Z,0.286583731,IUCN
"Want to gain insights into the latest in conservation? Tomorrow is the last day you can signup to volunteer as a Forum proposal reviewer for #IUCNcongress 2020. 

https://t.co/fCzclgF4SQ https://t.co/8XwtDMSRp0",2019-07-16T05:00:28.000Z,0.250902547,IUCN
"The world's biggest site, overruled advice and mixed messages for Indigenous Peoples – IUCN’s key takeaways from #43WHC https://t.co/gNjlhUCT16 @IUCN_PA https://t.co/LRx32glabg",2019-07-15T14:00:27.000Z,0,IUCN
"We need your expertise. There’s only a few days left to volunteer as a Forum proposal reviewer to help shape the programme for #IUCNcongress 2020. 

Signup before 17 July. https://t.co/lMJsLxfbS3 https://t.co/BoQgjF459m",2019-07-15T05:30:18.000Z,0.093471494,IUCN
We're working in over 160 countries to conserve nature and improve livelihoods. Check out our work by region: https://t.co/7uMWUk5Sly https://t.co/grx37kz3C6,2019-07-14T13:30:22.000Z,0.241043257,IUCN
Mangroves have the ability to absorb up to four times more carbon dioxide by area than upland terrestrial forests. Learn more about IUCN’s work to conserve these amazing ecosystems. https://t.co/AsKuREmrdF @IUCN_forests https://t.co/zIw2XTn1k7,2019-07-13T13:30:25.000Z,0.380055887,IUCN
"Species are critical for a healthy planet, but a growing human population is placing them under enormous pressure. Learn more about their status with the @IUCNRedList https://t.co/SzmWJHMf6c https://t.co/SSfkZiC3jf",2019-07-12T15:01:11.000Z,0.219792358,IUCN
"The protection of #nature is an economic as well as a moral imperative; discover how business can deliver for nature. #BusinessforNature @BfNCoalition

https://t.co/9MK71MxH38 https://t.co/gpsyfi2CIW",2019-07-12T05:30:16.000Z,0.176927801,IUCN
"A healthy environment plays a critical role in addressing global challenges including poverty, #ClimateChange, food and water security. 

Discover how IUCN is contributing to the delivery of the #SDGs. https://t.co/IlfUyR3U7S https://t.co/8FGqgL0pIZ",2019-07-11T15:00:34.000Z,0.130436537,IUCN
"Discover the world’s protected areas through Protected Planet, an invaluable source of information on incredible sites on land and sea https://t.co/oUcWtdjdy3  @IUCN_PA https://t.co/RHOgHDdjYa",2019-07-11T06:00:41.000Z,0.628618557,IUCN
"Peatlands are the largest natural terrestrial carbon store, putting them among the most valuable ecosystems on Earth. 

Learn about the importance of peatlands in addressing #ClimateChange. https://t.co/AsbriknazG https://t.co/GYCjTdkN7q",2019-07-10T14:30:42.000Z,0.281419736,IUCN
"We need your expertise. There’s just one week left to volunteer as a Forum proposal reviewer to help shape the programme for #IUCNcongress 2020 . 

Signup before 17 July. https://t.co/fCzclgF4SQ https://t.co/iwJMkJuDe5",2019-07-10T05:30:14.000Z,0.140703656,IUCN
"#Microplastics are an emerging concern in #Arctic sea ice but we know very little about their effects. New research co-authored by IUCN sheds some light. @IUCN_Plastics 

https://t.co/JH2JyoEr5O https://t.co/x7H0DSKs41",2019-07-09T14:45:13.000Z,0.042768916,IUCN
"Deep sea mining can wipe out entire species – many yet to be discovered.

Discover why a better understanding of the deep sea is necessary to limit the environmental impacts of mining activities. https://t.co/6TtKBo2vnH https://t.co/181WpZfRTy",2019-07-09T06:00:39.000Z,0.151215332,IUCN
"The #IllegalWildlifeTrade is undermining decades of conservation efforts and driving species towards extinction.
Learn more https://t.co/58R2jfeMps https://t.co/V7ArQkFw0u",2019-07-08T15:20:09.000Z,0.206625823,IUCN
"Forest Landscape restoration is not just about #forests; it creates jobs, reduces poverty and secures food and water.  https://t.co/wbEZ775gNO @IUCN_forests https://t.co/VA6sAZTG1j",2019-07-08T05:30:01.000Z,0.057878776,IUCN
"Did you know that sport impacts nature, in some cases Natural #WorldHeritage sites. 

Tackling this impact must be an urgent priority for the sports sector says @WWF's Marco Lambertini. #43WHC https://t.co/18WBQmdgI2 @IUCN_PA @WWF_DG https://t.co/L1Skr4mPHH",2019-07-07T08:30:16.000Z,0.045510176,IUCN
There are now 251 natural and mixed sites on the #WorldHeritage List including four new sites recommended by IUCN. Discover the new additions from #43WHC https://t.co/lBIZjpdhsZ @IUCN_PA https://t.co/poMqNv86r6,2019-07-06T13:00:46.000Z,0.391642076,IUCN
Illegal fishing has pushed the world’s smallest and most endangered species of porpoise to the brink of extinction. International Save the #Vaquita Day https://t.co/ALhq0fBRXh @IUCN_PA https://t.co/jnSu5sb9J7,2019-07-06T09:00:46.000Z,-0.262256462,IUCN
"BREAKING NEWS: Iran’s Hyrcanian Forests 🌲 just became a natural #WorldHeritage site following IUCN recommendation. https://t.co/0IkcuWH6Xx 
@IUCN_PA @IUCN_forests @IUCNAsia #43WHC https://t.co/5ZxvVkua0I",2019-07-05T13:45:12.000Z,0.112716484,IUCN
Wetlands provide essential benefits for #biodiversity and society. Discover the many reasons to conserve wetlands. https://t.co/FVtFY3FslV @IUCNWater https://t.co/qPTUAAagDB,2019-07-05T08:00:39.000Z,0.406311572,IUCN
Do you want to support and shape the #IUCNcongress in 2020? Share your expertise and gain insights into the latest in conservation by volunteering to review Forum proposals. https://t.co/SotJsGXTKA https://t.co/i50tzSdeKv,2019-07-05T04:00:30.000Z,0.274162314,IUCN
Key Biodiversity Areas are sites that contribute significantly to the global persistence of #biodiversity but how are they identified? https://t.co/EKPe5TNCR3 https://t.co/ADu24hs9IM,2019-07-04T15:00:32.000Z,0.360544406,IUCN
"More than half the world's people live in cities. By integrating #NatureBasedSolutions into their planning, development, and management, we can ensure a future where both cities and nature thrive. https://t.co/iE1qSdVW1D @GrowGreenCities @IUCNWater #GrowGreen https://t.co/gPriDJOUYq",2019-07-04T06:15:08.000Z,0.267479158,IUCN
"Aiming to spark fresh ideas related to the conservation of #biodiversity in preparation for #IUCNcongress 2020, the IUCN Regional Conservation Forum for Europe, North and Central Asia takes place this week in Rotterdam. https://t.co/iZtjsjmKZT @IUCNBrussels @IUCNNL https://t.co/wmCOKKER0G",2019-07-03T15:00:39.000Z,0.212222177,IUCN
"BREAKING NEWS: The Gulf of California where illegal fishing has pushed the vaquita to the brink of extinction is put on the #WorldHeritage danger list, as advised by IUCN. #43WHC https://t.co/hNgEuwYGrD @UNESCO @IUCN_PA https://t.co/76bKpaaKvJ",2019-07-03T12:30:30.000Z,-0.36700834,IUCN
"BREAKING NEWS: The looming extinction of the vaquita puts Gulf of California on #WorldHeritage danger list, as advised by IUCN. https://t.co/3hNmPHk6DV @UNESCO@IUCN_PA https://t.co/ZUTjPzm0jV",2019-07-03T08:28:50.000Z,-0.339451429,IUCN
"Species are critical for a healthy planet but over 27,000 are threatened with extinction due to threats including #climatechange, habitat destruction and #IllegalWildlifeTrade. 

Learn about our work to save species from extinction. https://t.co/JORm5FmPTq @IUCNssc https://t.co/qbsuDLtzW3",2019-07-02T15:22:19.000Z,0.122199965,IUCN
The call for proposals for hosting a session during the #IUCNcongress 2020 is open. Drive conservation action and submit your proposal before 17 July. https://t.co/VrV3It0GrN https://t.co/KHPmnwLqw8,2019-07-02T05:00:31.000Z,0.170886166,IUCN
New study: 18 volcanoes have potential for future inscription on the #WorldHeritage list. #43WHC https://t.co/5Y5pGrGjBj @IUCN_PA https://t.co/wfuRbfBPAT,2019-07-01T16:00:27.000Z,0.165402378,IUCN
"#NatureBasedSolutions have huge potential to mitigate #ClimateChange and build climate resilience while contributing to the goals of the Paris agreement say the @UN Chief @antonioguterres and the Foreign Ministers of China and France. #G20 @JY_LeDrian
https://t.co/RPvZ6SL9pL https://t.co/ui7lKGhAOp",2019-07-01T14:30:37.000Z,0.033247129,IUCN
#ClimateChange is contributing to a severe decline in coral reefs but there are ways to protect them. https://t.co/sHHvlC7DQb https://t.co/MNri3fwmWH,2019-07-01T04:35:03.000Z,0.044667577,IUCN
The #WorldHeritage Committee session begins today. Check out IUCN's input as official advisory body on nature. https://t.co/DAWClXeKLx #43WHC @IUCN_PA https://t.co/Hz8D8DkYBO,2019-06-30T08:30:16.000Z,0,IUCN
"From biodiversity conservation to flood prevention and the provision of food and water, the benefits of natural #WorldHeritage sites are vast. https://t.co/Hr0UwyORpn #43WHC @IUCN_PA https://t.co/XhR1jtU3r2",2019-06-29T12:30:22.000Z,0.363189485,IUCN
"News: Dam project could ultimately cost Selous Game Reserve its #WorldHeritage status. World Heritage Committee decision expected next week, based on IUCN advice. https://t.co/XcDgKlXnKf #43WHC @IUCN_PA https://t.co/lDsiKGiaD6",2019-06-28T15:01:49.000Z,0.056377814,IUCN
"Do you want to support and shape the #IUCNcongress in 2020? 

Share your expertise and gain insights into the latest in conservation by volunteering to review Forum proposals.
https://t.co/njfELmSgyF https://t.co/SDXWnD5gpx",2019-06-28T13:02:02.000Z,0.274162314,IUCN
"Nature is the “stadium” for many sports but new sports development contributes directly to habitat destruction, including #WorldHeritage sites.

WWF's Marco Lambertini on how to limit sport’s impact on #biodiversity in a new Crossroads Blog. https://t.co/wGMRJTyk1b @WWF @IUCN_PA https://t.co/9iTQs2qA94",2019-06-28T04:30:15.000Z,0.229326556,IUCN
"Breaking News: Tanzania’s Selous reserve could ultimately lose its #WorldHeritage status if Stiegler’s Gorge dam project goes ahead, warns IUCN. https://t.co/wtWETe7dpb #43WHC @IUCN_PA @UNESCO https://t.co/HivKY70zxf",2019-06-27T14:31:48.000Z,-0.025,IUCN
How can we limit the impact of sports events such as the Olympics and Winter Games on #nature? Marco Lambertini explains in the latest Crossroads Blog https://t.co/pYuxMac7Pw @WWF @WWF_DG @Olympics https://t.co/Ht6qs2YvgX,2019-06-27T04:30:15.000Z,-0.032154875,IUCN
"The Sundarbans is part of one of the world’s largest mangrove forests and home to the Bengal tiger but coal-fired power plants and nearby industrial activity threaten this Natural #WorldHeritage site. #43WHC 

https://t.co/BZaIDamYXs  @IUCN_PA https://t.co/yHG3OEI0Ts",2019-06-26T14:30:44.000Z,-0.121114541,IUCN
"Many are unaware of the value of nature to their sport or the impact of sport on #nature through large events and construction. 

Tackling this impact should be an urgent priority says @WWF’s Marco Lambertini in the latest Crossroads Blog. https://t.co/F4qoSSBuR6 @WWF_DG https://t.co/ZNaHuavQJI",2019-06-26T05:00:29.000Z,-0.067691952,IUCN
"From habitat destruction to pollution and soil erosion, new sports development pressures valuable habitats. 

Its time all sports start the journey towards environmental #sustainability says @WWF_DG Marco Lambertini in the latest Crossroads Blog. https://t.co/1hmF04yaj8 @WWF https://t.co/bkBn1QNVW8",2019-06-25T13:30:28.000Z,0.171848169,IUCN
"Do you want to support and shape the #IUCNcongress in 2020? 

Share your expertise and gain insights into the latest in conservation by volunteering to review Forum proposals.
https://t.co/njfELmSgyF https://t.co/d13WbdYSbm",2019-06-24T15:10:43.000Z,0.274162314,IUCN
"46 areas in 14 countries are listed on the #IUCNGreenList. 

Learn more about the first global standard of best practice for area-based #conservation. 
https://t.co/1UoiupI46L @IUCN_PA https://t.co/MwnADGLImT",2019-06-24T05:00:31.000Z,0.50368863,IUCN
Both #biodiversity and human wellbeing benefit from rights-based and socially inclusive #conservation approaches. https://t.co/g0Xc2LjMp3 @IUCN https://t.co/Y1tQYOhy2a,2019-06-23T09:30:18.000Z,0.488566701,IUCN
"The #IUCNcongress 2020 will set the #conservation agenda for the next decade. Sign up for the Congress newsletter and be the first to know about key deadlines and other news. 

https://t.co/TbG7d2XiSe https://t.co/QF5kyI239C",2019-06-22T13:00:59.000Z,0.117769412,IUCN
"The iconic #giraffe is one of the world’s most recognisable animals but pressures including habitat loss and illegal hunting are threatening it with extinction. #WorldGiraffeDay

https://t.co/3bo1HjjxNm https://t.co/4nG8mN3Ymt",2019-06-21T15:05:17.000Z,-0.165888644,IUCN
"Habitat loss, civil unrest and illegal hunting are taking a toll on the global giraffe population but IUCN are working to ensure their survival. #WorldGiraffeDay
https://t.co/SUe34GZhyB https://t.co/Nrs1Oq42lO",2019-06-21T04:30:13.000Z,0.050856147,IUCN
"Forest Landscape Restoration not only protects nature while providing livelihoods for local people, it helps address issues like climate change and food and water security.
#RestorationDecade #BonnChallenge https://t.co/IvOhtgFkiN
@IUCN_forests @patrick_barkham @guardian",2019-06-20T14:30:34.000Z,0.053075567,IUCN
"Not only does soil biodiversity provide food and water security, it also plays a major role in #ClimateChange mitigation. 

Learn more about the benefits of healthy soils.
https://t.co/RH9TAY5FQE https://t.co/xx3oHJRvzV",2019-06-20T05:05:06.000Z,0.59883156,IUCN
"Over 1.5 billion people depend on #forests, IUCN’s work on locally controlled forests can help stem deforestation and ensure the benefits of healthy forests both locally and globally.
https://t.co/x2c3lI5Yiv @IUCN_forests https://t.co/ttwvIfaiSb",2019-06-19T15:00:27.000Z,0.288750065,IUCN
"#Oceans cover more than 70% of our planet and Marine Protected Areas are one of the most effective means for protecting marine and coastal #biodiversity.
https://t.co/LPtqNNjKcZ https://t.co/FkJg3WaOGp",2019-06-19T13:20:08.000Z,0.409906941,IUCN
"From the protection of coastal ecosystems to forest landscape restoration, #Nature-based solutions are a key focus of IUCN’s #ClimateChange work. 

https://t.co/v9fH6yzJdf https://t.co/Q5GRBTTLwq",2019-06-19T04:30:11.000Z,0.25013254,IUCN
"The importance of trees and biodiversity in countering land degradation according to Jonathan Davies from the IUCN Drylands Initiative in Kenya. 

@IUCN_ecosystem #2019WDCD 

https://t.co/gRQBvvTpYH https://t.co/XUACwLVMOu",2019-06-18T15:05:12.000Z,-0.02976963,IUCN
"Next year, the world gathers to decide on #conservation and sustainable development priorities that will affect global goals for 2030.

Join us at the #IUCNcongress 2020 and be part of a pivotal year for preparing the next decade.

https://t.co/3OF3s5LTSm https://t.co/GI8BkTjUWM",2019-06-18T04:30:14.000Z,0.199589628,IUCN
"Land degradation contributes to biodiversity loss, #ClimateChange, food and water insecurity, drought, and other social and environmental challenges. Find out how IUCN is combatting desertification. 
@IUCN_ecosystem #2019WDCD 

https://t.co/tzdW9UMWCm https://t.co/8ZOHBib4ND",2019-06-17T13:02:56.000Z,-0.270439715,IUCN
"Land degradation is the loss in productivity—biological or economic—of land. 

Learn about IUCN’s efforts to reduce land degradation. @IUCN_ecosystem #2019WDCD 

https://t.co/SixVqfvsGl https://t.co/N8pusJfInJ",2019-06-17T07:51:29.000Z,-0.070551044,IUCN
"@andersen_inger @UNEnvironment Thank you again for your excellent work as our DG, and we look forward to your success and continued collaboration @UNEnvironment",2019-06-17T07:13:35.000Z,0.63278485,IUCN
